Datetime_GMT-3,DOY,H,D,Z,Hours_in_day,Hours_in_year,Data_source
1964-07-12 18:00:00,194,28414.0,-16.058333333333334,8132.0,18,4651,TTB_staff_DTA_files
1964-07-12 19:00:00,194,28413.0,-16.051666666666666,8132.0,19,4652,TTB_staff_DTA_files
1964-07-12 20:00:00,194,28416.0,-16.043333333333333,8130.0,20,4653,TTB_staff_DTA_files
1964-07-12 21:00:00,194,28413.0,-16.043333333333333,8132.0,21,4654,TTB_staff_DTA_files
1964-07-12 22:00:00,194,28410.0,-16.041666666666668,8132.0,22,4655,TTB_staff_DTA_files
1964-07-12 23:00:00,194,28413.0,-16.041666666666668,8132.0,23,4656,TTB_staff_DTA_files
1964-07-13 00:00:00,195,28411.0,-16.04,8132.0,0,4657,TTB_staff_DTA_files
1964-07-13 01:00:00,195,28412.0,-16.04,8132.0,1,4658,TTB_staff_DTA_files
1964-07-13 02:00:00,195,28409.0,-16.04,8134.0,2,4659,TTB_staff_DTA_files
1964-07-13 03:00:00,195,28409.0,-16.04,8134.0,3,4660,TTB_staff_DTA_files
1964-07-13 04:00:00,195,28410.0,-16.038333333333334,8134.0,4,4661,TTB_staff_DTA_files
1964-07-13 05:00:00,195,28411.0,-16.029999999999998,8135.0,5,4662,TTB_staff_DTA_files
1964-07-13 06:00:00,195,28411.0,-16.035,8138.0,6,4663,TTB_staff_DTA_files
1964-07-13 07:00:00,195,28415.0,-16.008333333333333,8140.0,7,4664,TTB_staff_DTA_files
1964-07-13 08:00:00,195,28413.0,-15.993333333333334,8139.0,8,4665,TTB_staff_DTA_files
1964-07-13 09:00:00,195,28419.0,-16.0,8133.0,9,4666,TTB_staff_DTA_files
1964-07-13 10:00:00,195,28420.0,-16.008333333333333,8128.0,10,4667,TTB_staff_DTA_files
1964-07-13 11:00:00,195,28425.0,-16.006666666666668,8117.0,11,4668,TTB_staff_DTA_files
1964-07-13 12:00:00,195,28429.0,-16.04,8109.0,12,4669,TTB_staff_DTA_files
1964-07-13 13:00:00,195,28432.0,-16.06,8113.0,13,4670,TTB_staff_DTA_files
1964-07-13 14:00:00,195,28430.0,-16.068333333333335,8125.0,14,4671,TTB_staff_DTA_files
1964-07-13 15:00:00,195,28423.0,-16.068333333333335,8133.0,15,4672,TTB_staff_DTA_files
1964-07-13 16:00:00,195,28415.0,-16.071666666666665,8139.0,16,4673,TTB_staff_DTA_files
1964-07-13 17:00:00,195,28411.0,-16.06,8138.0,17,4674,TTB_staff_DTA_files
1964-07-13 18:00:00,195,28410.0,-16.051666666666666,8135.0,18,4675,TTB_staff_DTA_files
1964-07-13 19:00:00,195,28413.0,-16.05,8133.0,19,4676,TTB_staff_DTA_files
1964-07-13 20:00:00,195,28411.0,-16.045,8133.0,20,4677,TTB_staff_DTA_files
1964-07-13 21:00:00,195,28411.0,-16.043333333333333,8133.0,21,4678,TTB_staff_DTA_files
1964-07-13 22:00:00,195,28410.0,-16.041666666666668,8133.0,22,4679,TTB_staff_DTA_files
1964-07-13 23:00:00,195,28411.0,-16.04,8132.0,23,4680,TTB_staff_DTA_files
1964-07-14 00:00:00,196,28410.0,-16.04,8133.0,0,4681,TTB_staff_DTA_files
1964-07-14 01:00:00,196,28410.0,-16.038333333333334,8133.0,1,4682,TTB_staff_DTA_files
1964-07-14 02:00:00,196,28410.0,-16.038333333333334,8133.0,2,4683,TTB_staff_DTA_files
1964-07-14 03:00:00,196,28419.0,-16.04,8132.0,3,4684,TTB_staff_DTA_files
1964-07-14 04:00:00,196,28421.0,-16.03666666666667,8133.0,4,4685,TTB_staff_DTA_files
1964-07-14 05:00:00,196,28421.0,-16.028333333333332,8134.0,5,4686,TTB_staff_DTA_files
1964-07-14 06:00:00,196,28420.0,-16.018333333333334,8136.0,6,4687,TTB_staff_DTA_files
1964-07-14 07:00:00,196,28424.0,-16.01,8137.0,7,4688,TTB_staff_DTA_files
1964-07-14 08:00:00,196,28428.0,-16.015,8138.0,8,4689,TTB_staff_DTA_files
1964-07-14 09:00:00,196,28437.0,-16.023333333333333,8141.0,9,4690,TTB_staff_DTA_files
1964-07-14 10:00:00,196,28446.0,-16.031666666666666,8141.0,10,4691,TTB_staff_DTA_files
1964-07-14 11:00:00,196,28453.0,-16.033333333333335,8139.0,11,4692,TTB_staff_DTA_files
1964-07-14 12:00:00,196,28455.0,-16.038333333333334,8139.0,12,4693,TTB_staff_DTA_files
1964-07-14 13:00:00,196,28450.0,-16.04,8139.0,13,4694,TTB_staff_DTA_files
1964-07-14 14:00:00,196,28436.0,-16.043333333333333,8141.0,14,4695,TTB_staff_DTA_files
1964-07-14 15:00:00,196,28422.0,-16.048333333333332,8139.0,15,4696,TTB_staff_DTA_files
1964-07-14 16:00:00,196,28416.0,-16.058333333333334,8135.0,16,4697,TTB_staff_DTA_files
1964-07-14 17:00:00,196,28413.0,-16.058333333333334,8135.0,17,4698,TTB_staff_DTA_files
1964-07-14 18:00:00,196,28415.0,-16.051666666666666,8132.0,18,4699,TTB_staff_DTA_files
1964-07-14 19:00:00,196,28416.0,-16.048333333333332,8132.0,19,4700,TTB_staff_DTA_files
1964-07-14 20:00:00,196,28414.0,-16.045,8132.0,20,4701,TTB_staff_DTA_files
1964-07-14 21:00:00,196,28414.0,-16.045,8132.0,21,4702,TTB_staff_DTA_files
1964-07-14 22:00:00,196,28414.0,-16.043333333333333,8132.0,22,4703,TTB_staff_DTA_files
1964-07-14 23:00:00,196,28415.0,-16.04,8132.0,23,4704,TTB_staff_DTA_files
1964-07-15 00:00:00,197,28413.0,-16.04,8132.0,0,4705,TTB_staff_DTA_files
1964-07-15 01:00:00,197,28412.0,-16.04,8132.0,1,4706,TTB_staff_DTA_files
1964-07-15 02:00:00,197,28411.0,-16.038333333333334,8132.0,2,4707,TTB_staff_DTA_files
1964-07-15 03:00:00,197,28411.0,-16.03666666666667,8133.0,3,4708,TTB_staff_DTA_files
1964-07-15 04:00:00,197,28411.0,-16.033333333333335,8133.0,4,4709,TTB_staff_DTA_files
1964-07-15 05:00:00,197,28411.0,-16.026666666666667,8133.0,5,4710,TTB_staff_DTA_files
1964-07-15 06:00:00,197,28413.0,-16.026666666666667,8133.0,6,4711,TTB_staff_DTA_files
1964-07-15 07:00:00,197,28415.0,-16.023333333333333,8136.0,7,4712,TTB_staff_DTA_files
1964-07-15 08:00:00,197,28430.0,-16.023333333333333,8135.0,8,4713,TTB_staff_DTA_files
1964-07-15 09:00:00,197,28440.0,-16.02,8135.0,9,4714,TTB_staff_DTA_files
1964-07-15 10:00:00,197,28449.0,-16.025,8131.0,10,4715,TTB_staff_DTA_files
1964-07-15 11:00:00,197,28457.0,-16.038333333333334,8129.0,11,4716,TTB_staff_DTA_files
1964-07-15 12:00:00,197,28460.0,-16.038333333333334,8131.0,12,4717,TTB_staff_DTA_files
1964-07-15 13:00:00,197,28459.0,-16.029999999999998,8129.0,13,4718,TTB_staff_DTA_files
1964-07-15 14:00:00,197,28451.0,-16.02,8122.0,14,4719,TTB_staff_DTA_files
1964-07-15 15:00:00,197,28438.0,-16.028333333333332,8119.0,15,4720,TTB_staff_DTA_files
1964-07-15 16:00:00,197,28432.0,-16.043333333333333,8124.0,16,4721,TTB_staff_DTA_files
1964-07-15 17:00:00,197,28428.0,-16.051666666666666,8130.0,17,4722,TTB_staff_DTA_files
1964-07-15 18:00:00,197,28426.0,-16.051666666666666,8132.0,18,4723,TTB_staff_DTA_files
1964-07-15 19:00:00,197,28426.0,-16.045,8131.0,19,4724,TTB_staff_DTA_files
1964-07-15 20:00:00,197,28426.0,-16.043333333333333,8131.0,20,4725,TTB_staff_DTA_files
1964-07-15 21:00:00,197,28426.0,-16.041666666666668,8131.0,21,4726,TTB_staff_DTA_files
1964-07-15 22:00:00,197,28424.0,-16.04,8132.0,22,4727,TTB_staff_DTA_files
1964-07-15 23:00:00,197,28424.0,-16.038333333333334,8132.0,23,4728,TTB_staff_DTA_files
1964-07-16 00:00:00,198,28422.0,-16.03666666666667,8132.0,0,4729,TTB_staff_DTA_files
1964-07-16 01:00:00,198,28421.0,-16.033333333333335,8132.0,1,4730,TTB_staff_DTA_files
1964-07-16 02:00:00,198,28418.0,-16.029999999999998,8132.0,2,4731,TTB_staff_DTA_files
1964-07-16 03:00:00,198,28416.0,-16.029999999999998,8132.0,3,4732,TTB_staff_DTA_files
1964-07-16 04:00:00,198,28419.0,-16.026666666666667,8132.0,4,4733,TTB_staff_DTA_files
1964-07-16 05:00:00,198,28421.0,-16.02,8132.0,5,4734,TTB_staff_DTA_files
1964-07-16 06:00:00,198,28422.0,-16.016666666666666,8132.0,6,4735,TTB_staff_DTA_files
1964-07-16 07:00:00,198,28425.0,-16.00166666666667,8138.0,7,4736,TTB_staff_DTA_files
1964-07-16 08:00:00,198,28435.0,-15.993333333333334,8140.0,8,4737,TTB_staff_DTA_files
1964-07-16 09:00:00,198,28455.0,-15.991666666666667,8139.0,9,4738,TTB_staff_DTA_files
1964-07-16 10:00:00,198,28467.0,-15.99,8139.0,10,4739,TTB_staff_DTA_files
1964-07-16 11:00:00,198,28473.0,-15.985000000000001,8125.0,11,4740,TTB_staff_DTA_files
1964-07-16 12:00:00,198,28480.0,-16.00166666666667,8113.0,12,4741,TTB_staff_DTA_files
1964-07-16 13:00:00,198,28481.0,-16.026666666666667,8116.0,13,4742,TTB_staff_DTA_files
1964-07-16 14:00:00,198,28460.0,-16.033333333333335,8131.0,14,4743,TTB_staff_DTA_files
1964-07-16 15:00:00,198,28451.0,-16.043333333333333,8136.0,15,4744,TTB_staff_DTA_files
1964-07-16 16:00:00,198,28438.0,-16.053333333333335,8129.0,16,4745,TTB_staff_DTA_files
1964-07-16 17:00:00,198,28430.0,-16.05,8137.0,17,4746,TTB_staff_DTA_files
1964-07-16 18:00:00,198,28428.0,-16.043333333333333,8135.0,18,4747,TTB_staff_DTA_files
1964-07-16 19:00:00,198,28424.0,-16.041666666666668,8132.0,19,4748,TTB_staff_DTA_files
1964-07-16 20:00:00,198,28415.0,-16.043333333333333,8131.0,20,4749,TTB_staff_DTA_files
1964-07-16 21:00:00,198,28414.0,-16.043333333333333,8133.0,21,4750,TTB_staff_DTA_files
1964-07-16 22:00:00,198,28417.0,-16.041666666666668,8131.0,22,4751,TTB_staff_DTA_files
1964-07-16 23:00:00,198,28408.0,-16.03666666666667,8135.0,23,4752,TTB_staff_DTA_files
1964-07-17 00:00:00,199,28410.0,-16.035,8132.0,0,4753,TTB_staff_DTA_files
1964-07-17 01:00:00,199,28412.0,-16.033333333333335,8131.0,1,4754,TTB_staff_DTA_files
1964-07-17 02:00:00,199,28415.0,-16.035,8131.0,2,4755,TTB_staff_DTA_files
1964-07-17 03:00:00,199,28421.0,-16.031666666666666,8130.0,3,4756,TTB_staff_DTA_files
1964-07-17 04:00:00,199,28424.0,-16.028333333333332,8131.0,4,4757,TTB_staff_DTA_files
1964-07-17 05:00:00,199,28425.0,-16.018333333333334,8132.0,5,4758,TTB_staff_DTA_files
1964-07-17 06:00:00,199,28427.0,-16.013333333333332,8132.0,6,4759,TTB_staff_DTA_files
1964-07-17 07:00:00,199,28435.0,-16.01,8138.0,7,4760,TTB_staff_DTA_files
1964-07-17 08:00:00,199,28447.0,-16.01,8140.0,8,4761,TTB_staff_DTA_files
1964-07-17 09:00:00,199,28457.0,-16.01,8139.0,9,4762,TTB_staff_DTA_files
1964-07-17 10:00:00,199,28476.0,-16.018333333333334,8129.0,10,4763,TTB_staff_DTA_files
1964-07-17 11:00:00,199,28487.0,-16.029999999999998,8125.0,11,4764,TTB_staff_DTA_files
1964-07-17 12:00:00,199,28486.0,-16.041666666666668,8113.0,12,4765,TTB_staff_DTA_files
1964-07-17 13:00:00,199,28470.0,-16.07,8116.0,13,4766,TTB_staff_DTA_files
1964-07-17 14:00:00,199,28431.0,-16.091666666666665,8131.0,14,4767,TTB_staff_DTA_files
1964-07-17 15:00:00,199,28415.0,-16.086666666666666,8136.0,15,4768,TTB_staff_DTA_files
1964-07-17 16:00:00,199,28405.0,-16.08833333333333,8139.0,16,4769,TTB_staff_DTA_files
1964-07-17 17:00:00,199,28406.0,-16.073333333333334,8137.0,17,4770,TTB_staff_DTA_files
1964-07-17 18:00:00,199,28405.0,-16.065,8135.0,18,4771,TTB_staff_DTA_files
1964-07-17 19:00:00,199,28409.0,-16.058333333333334,8132.0,19,4772,TTB_staff_DTA_files
1964-07-17 20:00:00,199,28411.0,-16.051666666666666,8131.0,20,4773,TTB_staff_DTA_files
1964-07-17 21:00:00,199,28401.0,-16.051666666666666,8133.0,21,4774,TTB_staff_DTA_files
1964-07-17 22:00:00,199,28413.0,-16.045,8131.0,22,4775,TTB_staff_DTA_files
1964-07-17 23:00:00,199,28397.0,-16.055,8135.0,23,4776,TTB_staff_DTA_files
1964-07-18 00:00:00,200,28389.0,-16.03666666666667,8135.0,0,4777,TTB_staff_DTA_files
1964-07-18 01:00:00,200,28401.0,-16.03666666666667,8132.0,1,4778,TTB_staff_DTA_files
1964-07-18 02:00:00,200,28401.0,-16.043333333333333,8132.0,2,4779,TTB_staff_DTA_files
1964-07-18 03:00:00,200,28395.0,-16.041666666666668,8135.0,3,4780,TTB_staff_DTA_files
1964-07-18 04:00:00,200,28397.0,-16.041666666666668,8134.0,4,4781,TTB_staff_DTA_files
1964-07-18 05:00:00,200,28401.0,-16.033333333333335,8132.0,5,4782,TTB_staff_DTA_files
1964-07-18 06:00:00,200,28406.0,-16.018333333333334,8130.0,6,4783,TTB_staff_DTA_files
1964-07-18 07:00:00,200,28411.0,-16.00166666666667,8127.0,7,4784,TTB_staff_DTA_files
1964-07-18 08:00:00,200,28402.0,-16.008333333333333,8128.0,8,4785,TTB_staff_DTA_files
1964-07-18 09:00:00,200,28416.0,-16.016666666666666,8123.0,9,4786,TTB_staff_DTA_files
1964-07-18 10:00:00,200,28417.0,-16.023333333333333,8118.0,10,4787,TTB_staff_DTA_files
1964-07-18 11:00:00,200,28422.0,-16.043333333333333,8112.0,11,4788,TTB_staff_DTA_files
1964-07-18 12:00:00,200,28424.0,-16.065,8115.0,12,4789,TTB_staff_DTA_files
1964-07-18 13:00:00,200,28426.0,-16.066666666666666,8112.0,13,4790,TTB_staff_DTA_files
1964-07-18 14:00:00,200,28417.0,-16.07,8116.0,14,4791,TTB_staff_DTA_files
1964-07-18 15:00:00,200,28413.0,-16.083333333333332,8122.0,15,4792,TTB_staff_DTA_files
1964-07-18 16:00:00,200,28400.0,-16.09,8128.0,16,4793,TTB_staff_DTA_files
1964-07-18 17:00:00,200,28396.0,-16.078333333333333,8130.0,17,4794,TTB_staff_DTA_files
1964-07-18 18:00:00,200,28394.0,-16.068333333333335,8132.0,18,4795,TTB_staff_DTA_files
1964-07-18 19:00:00,200,28399.0,-16.058333333333334,8129.0,19,4796,TTB_staff_DTA_files
1964-07-18 20:00:00,200,28405.0,-16.056666666666665,8128.0,20,4797,TTB_staff_DTA_files
1964-07-18 21:00:00,200,28402.0,-16.051666666666666,8128.0,21,4798,TTB_staff_DTA_files
1964-07-18 22:00:00,200,28407.0,-16.048333333333332,8128.0,22,4799,TTB_staff_DTA_files
1964-07-18 23:00:00,200,28412.0,-16.043333333333333,8127.0,23,4800,TTB_staff_DTA_files
1964-07-19 00:00:00,201,28408.0,-16.04,8129.0,0,4801,TTB_staff_DTA_files
1964-07-19 01:00:00,201,28406.0,-16.03666666666667,8130.0,1,4802,TTB_staff_DTA_files
1964-07-19 02:00:00,201,28404.0,-16.04,8132.0,2,4803,TTB_staff_DTA_files
1964-07-19 03:00:00,201,28404.0,-16.03666666666667,8132.0,3,4804,TTB_staff_DTA_files
1964-07-19 04:00:00,201,28406.0,-16.03666666666667,8132.0,4,4805,TTB_staff_DTA_files
1964-07-19 05:00:00,201,28415.0,-16.026666666666667,8130.0,5,4806,TTB_staff_DTA_files
1964-07-19 06:00:00,201,28416.0,-16.018333333333334,8131.0,6,4807,TTB_staff_DTA_files
1964-07-19 07:00:00,201,28417.0,-16.013333333333332,8136.0,7,4808,TTB_staff_DTA_files
1964-07-19 08:00:00,201,28422.0,-16.015,8139.0,8,4809,TTB_staff_DTA_files
1964-07-19 09:00:00,201,28430.0,-16.01,8137.0,9,4810,TTB_staff_DTA_files
1964-07-19 10:00:00,201,28439.0,-16.01,8135.0,10,4811,TTB_staff_DTA_files
1964-07-19 11:00:00,201,28447.0,-16.021666666666665,8134.0,11,4812,TTB_staff_DTA_files
1964-07-19 12:00:00,201,28451.0,-16.041666666666668,8131.0,12,4813,TTB_staff_DTA_files
1964-07-19 13:00:00,201,28454.0,-16.051666666666666,8130.0,13,4814,TTB_staff_DTA_files
1964-07-19 14:00:00,201,28449.0,-16.063333333333333,8137.0,14,4815,TTB_staff_DTA_files
1964-07-19 15:00:00,201,28438.0,-16.068333333333335,8139.0,15,4816,TTB_staff_DTA_files
1964-07-19 16:00:00,201,28422.0,-16.07,8140.0,16,4817,TTB_staff_DTA_files
1964-07-19 17:00:00,201,28411.0,-16.071666666666665,8141.0,17,4818,TTB_staff_DTA_files
1964-07-19 18:00:00,201,28397.0,-16.063333333333333,8139.0,18,4819,TTB_staff_DTA_files
1964-07-19 19:00:00,201,28400.0,-16.06,8135.0,19,4820,TTB_staff_DTA_files
1964-07-19 20:00:00,201,28392.0,-16.06,8135.0,20,4821,TTB_staff_DTA_files
1964-07-19 21:00:00,201,28389.0,-16.053333333333335,8135.0,21,4822,TTB_staff_DTA_files
1964-07-19 22:00:00,201,28391.0,-16.048333333333332,8133.0,22,4823,TTB_staff_DTA_files
1964-07-19 23:00:00,201,28389.0,-16.045,8133.0,23,4824,TTB_staff_DTA_files
1964-07-20 00:00:00,202,28391.0,-16.041666666666668,8131.0,0,4825,TTB_staff_DTA_files
1964-07-20 01:00:00,202,28397.0,-16.041666666666668,8129.0,1,4826,TTB_staff_DTA_files
1964-07-20 02:00:00,202,28397.0,-16.04,8131.0,2,4827,TTB_staff_DTA_files
1964-07-20 03:00:00,202,28397.0,-16.03666666666667,8131.0,3,4828,TTB_staff_DTA_files
1964-07-20 04:00:00,202,28397.0,-16.035,8132.0,4,4829,TTB_staff_DTA_files
1964-07-20 05:00:00,202,28401.0,-16.029999999999998,8132.0,5,4830,TTB_staff_DTA_files
1964-07-20 06:00:00,202,28403.0,-16.033333333333335,8135.0,6,4831,TTB_staff_DTA_files
1964-07-20 07:00:00,202,28404.0,-16.021666666666665,8137.0,7,4832,TTB_staff_DTA_files
1964-07-20 08:00:00,202,28405.0,-16.016666666666666,8134.0,8,4833,TTB_staff_DTA_files
1964-07-20 09:00:00,202,28413.0,-16.031666666666666,8126.0,9,4834,TTB_staff_DTA_files
1964-07-20 10:00:00,202,28418.0,-16.053333333333335,8123.0,10,4835,TTB_staff_DTA_files
1964-07-20 11:00:00,202,28427.0,-16.053333333333335,8124.0,11,4836,TTB_staff_DTA_files
1964-07-20 12:00:00,202,28431.0,-16.058333333333334,8124.0,12,4837,TTB_staff_DTA_files
1964-07-20 13:00:00,202,28428.0,-16.053333333333335,8121.0,13,4838,TTB_staff_DTA_files
1964-07-20 14:00:00,202,28422.0,-16.043333333333333,8121.0,14,4839,TTB_staff_DTA_files
1964-07-20 15:00:00,202,28414.0,-16.056666666666665,8116.0,15,4840,TTB_staff_DTA_files
1964-07-20 16:00:00,202,28403.0,-16.073333333333334,8121.0,16,4841,TTB_staff_DTA_files
1964-07-20 17:00:00,202,28408.0,-16.071666666666665,8124.0,17,4842,TTB_staff_DTA_files
1964-07-20 18:00:00,202,28408.0,-16.061666666666667,8128.0,18,4843,TTB_staff_DTA_files
1964-07-20 19:00:00,202,28407.0,-16.056666666666665,8129.0,19,4844,TTB_staff_DTA_files
1964-07-20 20:00:00,202,28406.0,-16.055,8129.0,20,4845,TTB_staff_DTA_files
1964-07-20 21:00:00,202,28406.0,-16.051666666666666,8129.0,21,4846,TTB_staff_DTA_files
1964-07-20 22:00:00,202,28409.0,-16.046666666666667,8129.0,22,4847,TTB_staff_DTA_files
1964-07-20 23:00:00,202,28406.0,-16.045,8130.0,23,4848,TTB_staff_DTA_files
1964-07-21 00:00:00,203,28402.0,-16.043333333333333,8131.0,0,4849,TTB_staff_DTA_files
1964-07-21 01:00:00,203,28403.0,-16.04,8130.0,1,4850,TTB_staff_DTA_files
1964-07-21 02:00:00,203,28404.0,-16.041666666666668,8129.0,2,4851,TTB_staff_DTA_files
1964-07-21 03:00:00,203,28406.0,-16.038333333333334,8129.0,3,4852,TTB_staff_DTA_files
1964-07-21 04:00:00,203,28409.0,-16.035,8129.0,4,4853,TTB_staff_DTA_files
1964-07-21 05:00:00,203,28409.0,-16.025,8130.0,5,4854,TTB_staff_DTA_files
1964-07-21 06:00:00,203,28410.0,-16.02,8132.0,6,4855,TTB_staff_DTA_files
1964-07-21 07:00:00,203,28415.0,-16.01,8137.0,7,4856,TTB_staff_DTA_files
1964-07-21 08:00:00,203,28423.0,-16.008333333333333,8134.0,8,4857,TTB_staff_DTA_files
1964-07-21 09:00:00,203,28435.0,-16.008333333333333,8130.0,9,4858,TTB_staff_DTA_files
1964-07-21 10:00:00,203,28442.0,-16.016666666666666,8128.0,10,4859,TTB_staff_DTA_files
1964-07-21 11:00:00,203,28449.0,-16.025,8123.0,11,4860,TTB_staff_DTA_files
1964-07-21 12:00:00,203,28452.0,-16.028333333333332,8115.0,12,4861,TTB_staff_DTA_files
1964-07-21 13:00:00,203,28454.0,-16.033333333333335,8123.0,13,4862,TTB_staff_DTA_files
1964-07-21 14:00:00,203,28450.0,-16.045,8128.0,14,4863,TTB_staff_DTA_files
1964-07-21 15:00:00,203,28425.0,-16.063333333333333,8130.0,15,4864,TTB_staff_DTA_files
1964-07-21 16:00:00,203,28408.0,-16.071666666666665,8135.0,16,4865,TTB_staff_DTA_files
1964-07-21 17:00:00,203,28409.0,-16.071666666666665,8135.0,17,4866,TTB_staff_DTA_files
1964-07-21 18:00:00,203,28410.0,-16.068333333333335,8134.0,18,4867,TTB_staff_DTA_files
1964-07-21 19:00:00,203,28416.0,-16.058333333333334,8130.0,19,4868,TTB_staff_DTA_files
1964-07-21 20:00:00,203,28416.0,-16.055,8129.0,20,4869,TTB_staff_DTA_files
1964-07-21 21:00:00,203,28415.0,-16.05,8129.0,21,4870,TTB_staff_DTA_files
1964-07-21 22:00:00,203,28412.0,-16.046666666666667,8129.0,22,4871,TTB_staff_DTA_files
1964-07-21 23:00:00,203,28412.0,-16.045,8129.0,23,4872,TTB_staff_DTA_files
1964-07-22 00:00:00,204,28414.0,-16.04,8128.0,0,4873,TTB_staff_DTA_files
1964-07-22 01:00:00,204,28411.0,-16.035,8130.0,1,4874,TTB_staff_DTA_files
1964-07-22 02:00:00,204,28416.0,-16.035,8129.0,2,4875,TTB_staff_DTA_files
1964-07-22 03:00:00,204,28410.0,-16.029999999999998,8131.0,3,4876,TTB_staff_DTA_files
1964-07-22 04:00:00,204,28410.0,-16.031666666666666,8131.0,4,4877,TTB_staff_DTA_files
1964-07-22 05:00:00,204,28412.0,-16.026666666666667,8132.0,5,4878,TTB_staff_DTA_files
1964-07-22 06:00:00,204,28414.0,-16.02,8132.0,6,4879,TTB_staff_DTA_files
1964-07-22 07:00:00,204,28414.0,-16.003333333333334,8136.0,7,4880,TTB_staff_DTA_files
1964-07-22 08:00:00,204,28419.0,-15.998333333333333,8130.0,8,4881,TTB_staff_DTA_files
1964-07-22 09:00:00,204,28427.0,-16.003333333333334,8128.0,9,4882,TTB_staff_DTA_files
1964-07-22 10:00:00,204,28431.0,-16.018333333333334,8123.0,10,4883,TTB_staff_DTA_files
1964-07-22 11:00:00,204,28440.0,-16.035,8116.0,11,4884,TTB_staff_DTA_files
1964-07-22 12:00:00,204,28450.0,-16.046666666666667,8111.0,12,4885,TTB_staff_DTA_files
1964-07-22 13:00:00,204,28445.0,-16.051666666666666,8114.0,13,4886,TTB_staff_DTA_files
1964-07-22 14:00:00,204,28433.0,-16.066666666666666,8119.0,14,4887,TTB_staff_DTA_files
1964-07-22 15:00:00,204,28421.0,-16.08,8121.0,15,4888,TTB_staff_DTA_files
1964-07-22 16:00:00,204,28420.0,-16.076666666666668,8132.0,16,4889,TTB_staff_DTA_files
1964-07-22 17:00:00,204,28410.0,-16.063333333333333,8137.0,17,4890,TTB_staff_DTA_files
1964-07-22 18:00:00,204,28414.0,-16.055,8133.0,18,4891,TTB_staff_DTA_files
1964-07-22 19:00:00,204,28410.0,-16.053333333333335,8132.0,19,4892,TTB_staff_DTA_files
1964-07-22 20:00:00,204,28408.0,-16.048333333333332,8132.0,20,4893,TTB_staff_DTA_files
1964-07-22 21:00:00,204,28405.0,-16.051666666666666,8132.0,21,4894,TTB_staff_DTA_files
1964-07-22 22:00:00,204,28411.0,-16.048333333333332,8131.0,22,4895,TTB_staff_DTA_files
1964-07-22 23:00:00,204,28417.0,-16.045,8130.0,23,4896,TTB_staff_DTA_files
1964-07-23 00:00:00,205,28411.0,-16.041666666666668,8131.0,0,4897,TTB_staff_DTA_files
1964-07-23 01:00:00,205,28409.0,-16.041666666666668,8132.0,1,4898,TTB_staff_DTA_files
1964-07-23 02:00:00,205,28407.0,-16.04,8132.0,2,4899,TTB_staff_DTA_files
1964-07-23 03:00:00,205,28409.0,-16.038333333333334,8132.0,3,4900,TTB_staff_DTA_files
1964-07-23 04:00:00,205,28408.0,-16.035,8133.0,4,4901,TTB_staff_DTA_files
1964-07-23 05:00:00,205,28405.0,-16.028333333333332,8133.0,5,4902,TTB_staff_DTA_files
1964-07-23 06:00:00,205,28404.0,-16.021666666666665,8135.0,6,4903,TTB_staff_DTA_files
1964-07-23 07:00:00,205,28407.0,-16.00166666666667,8135.0,7,4904,TTB_staff_DTA_files
1964-07-23 08:00:00,205,28410.0,-15.996666666666666,8132.0,8,4905,TTB_staff_DTA_files
1964-07-23 09:00:00,205,28416.0,-16.0,8129.0,9,4906,TTB_staff_DTA_files
1964-07-23 10:00:00,205,28427.0,-16.008333333333333,8120.0,10,4907,TTB_staff_DTA_files
1964-07-23 11:00:00,205,28436.0,-16.026666666666667,8115.0,11,4908,TTB_staff_DTA_files
1964-07-23 12:00:00,205,28444.0,-16.029999999999998,8112.0,12,4909,TTB_staff_DTA_files
1964-07-23 13:00:00,205,28454.0,-16.043333333333333,8109.0,13,4910,TTB_staff_DTA_files
1964-07-23 14:00:00,205,28449.0,-16.07,8112.0,14,4911,TTB_staff_DTA_files
1964-07-23 15:00:00,205,28436.0,-16.091666666666665,8126.0,15,4912,TTB_staff_DTA_files
1964-07-23 16:00:00,205,28419.0,-16.095000000000002,8137.0,16,4913,TTB_staff_DTA_files
1964-07-23 17:00:00,205,28412.0,-16.073333333333334,8143.0,17,4914,TTB_staff_DTA_files
1964-07-23 18:00:00,205,28409.0,-16.056666666666665,8138.0,18,4915,TTB_staff_DTA_files
1964-07-23 19:00:00,205,28409.0,-16.051666666666666,8133.0,19,4916,TTB_staff_DTA_files
1964-07-23 20:00:00,205,28408.0,-16.05,8132.0,20,4917,TTB_staff_DTA_files
1964-07-23 21:00:00,205,28410.0,-16.045,8132.0,21,4918,TTB_staff_DTA_files
1964-07-23 22:00:00,205,28411.0,-16.045,8132.0,22,4919,TTB_staff_DTA_files
1964-07-23 23:00:00,205,28411.0,-16.045,8132.0,23,4920,TTB_staff_DTA_files
1964-07-24 00:00:00,206,28411.0,-16.045,8132.0,0,4921,TTB_staff_DTA_files
1964-07-24 01:00:00,206,28411.0,-16.043333333333333,8132.0,1,4922,TTB_staff_DTA_files
1964-07-24 02:00:00,206,28412.0,-16.041666666666668,8132.0,2,4923,TTB_staff_DTA_files
1964-07-24 03:00:00,206,28412.0,-16.04,8132.0,3,4924,TTB_staff_DTA_files
