index,Dates,DOY,Interval,UTC-3,H,D,Z,Data_source,DatesUTC0,New_DOY
5534,1964-08-18,231,14-15h,11,28431.0,-16.103333333333335,8125.0,TTB_staff_DTA_files,1964-08-18,231
5535,1964-08-18,231,15-16h,12,28414.0,-16.091666666666665,8130.0,TTB_staff_DTA_files,1964-08-18,231
5536,1964-08-18,231,16-17h,13,28409.0,-16.076666666666668,8131.0,TTB_staff_DTA_files,1964-08-18,231
5537,1964-08-18,231,17-18h,14,28408.0,-16.07,8128.0,TTB_staff_DTA_files,1964-08-18,231
5538,1964-08-18,231,18-19h,15,28412.0,-16.061666666666667,8124.0,TTB_staff_DTA_files,1964-08-18,231
5539,1964-08-18,231,19-20h,16,28413.0,-16.058333333333334,8122.0,TTB_staff_DTA_files,1964-08-18,231
5540,1964-08-18,231,20-21h,17,28414.0,-16.055,8122.0,TTB_staff_DTA_files,1964-08-18,231
5541,1964-08-18,231,21-22h,18,28414.0,-16.055,8121.0,TTB_staff_DTA_files,1964-08-18,231
5542,1964-08-18,231,22-23h,19,28414.0,-16.051666666666666,8121.0,TTB_staff_DTA_files,1964-08-18,231
5543,1964-08-18,231,23-24h,20,28413.0,-16.05,8120.0,TTB_staff_DTA_files,1964-08-18,231
5544,1964-08-19,232,0-1h,21,28414.0,-16.05,8119.0,TTB_staff_DTA_files,1964-08-18,231
5545,1964-08-19,232,1-2h,22,28416.0,-16.048333333333332,8120.0,TTB_staff_DTA_files,1964-08-18,231
5546,1964-08-19,232,2-3h,23,28416.0,-16.048333333333332,8120.0,TTB_staff_DTA_files,1964-08-18,231
5547,1964-08-19,232,3-4h,0,28415.0,-16.045,8121.0,TTB_staff_DTA_files,1964-08-19,232
5548,1964-08-19,232,4-5h,1,28413.0,-16.04,8122.0,TTB_staff_DTA_files,1964-08-19,232
5549,1964-08-19,232,5-6h,2,28412.0,-16.028333333333332,8123.0,TTB_staff_DTA_files,1964-08-19,232
5550,1964-08-19,232,6-7h,3,28411.0,-16.025,8123.0,TTB_staff_DTA_files,1964-08-19,232
5551,1964-08-19,232,7-8h,4,28412.0,-16.026666666666667,8121.0,TTB_staff_DTA_files,1964-08-19,232
5552,1964-08-19,232,8-9h,5,28424.0,-16.029999999999998,8111.0,TTB_staff_DTA_files,1964-08-19,232
5553,1964-08-19,232,9-10h,6,28436.0,-16.043333333333333,8098.0,TTB_staff_DTA_files,1964-08-19,232
5554,1964-08-19,232,10-11h,7,28448.0,-16.055,8087.0,TTB_staff_DTA_files,1964-08-19,232
5555,1964-08-19,232,11-12h,8,28454.0,-16.093333333333334,8080.0,TTB_staff_DTA_files,1964-08-19,232
5556,1964-08-19,232,12-13h,9,28457.0,-16.12,8081.0,TTB_staff_DTA_files,1964-08-19,232
5557,1964-08-19,232,13-14h,10,28452.0,-16.113333333333333,8091.0,TTB_staff_DTA_files,1964-08-19,232
5558,1964-08-19,232,14-15h,11,28444.0,-16.106666666666666,8101.0,TTB_staff_DTA_files,1964-08-19,232
5559,1964-08-19,232,15-16h,12,28431.0,-16.093333333333334,8110.0,TTB_staff_DTA_files,1964-08-19,232
5560,1964-08-19,232,16-17h,13,28416.0,-16.085,8119.0,TTB_staff_DTA_files,1964-08-19,232
5561,1964-08-19,232,17-18h,14,28407.0,-16.07,8124.0,TTB_staff_DTA_files,1964-08-19,232
5562,1964-08-19,232,18-19h,15,28406.0,-16.055,8121.0,TTB_staff_DTA_files,1964-08-19,232
5563,1964-08-19,232,19-20h,16,28404.0,-16.056666666666665,8120.0,TTB_staff_DTA_files,1964-08-19,232
5564,1964-08-19,232,20-21h,17,28402.0,-16.06,8120.0,TTB_staff_DTA_files,1964-08-19,232
5565,1964-08-19,232,21-22h,18,28406.0,-16.058333333333334,8119.0,TTB_staff_DTA_files,1964-08-19,232
5566,1964-08-19,232,22-23h,19,28406.0,-16.055,8119.0,TTB_staff_DTA_files,1964-08-19,232
5567,1964-08-19,232,23-24h,20,28408.0,-16.053333333333335,8118.0,TTB_staff_DTA_files,1964-08-19,232
5568,1964-08-20,233,0-1h,21,28412.0,-16.053333333333335,8117.0,TTB_staff_DTA_files,1964-08-19,232
5569,1964-08-20,233,1-2h,22,28415.0,-16.045,8117.0,TTB_staff_DTA_files,1964-08-19,232
5570,1964-08-20,233,2-3h,23,28413.0,-16.046666666666667,8118.0,TTB_staff_DTA_files,1964-08-19,232
5571,1964-08-20,233,3-4h,0,28413.0,-16.045,8118.0,TTB_staff_DTA_files,1964-08-20,233
5572,1964-08-20,233,4-5h,1,28413.0,-16.041666666666668,8119.0,TTB_staff_DTA_files,1964-08-20,233
5573,1964-08-20,233,5-6h,2,28412.0,-16.029999999999998,8120.0,TTB_staff_DTA_files,1964-08-20,233
5574,1964-08-20,233,6-7h,3,28412.0,-16.025,8119.0,TTB_staff_DTA_files,1964-08-20,233
5575,1964-08-20,233,7-8h,4,28415.0,-16.018333333333334,8117.0,TTB_staff_DTA_files,1964-08-20,233
5576,1964-08-20,233,8-9h,5,28424.0,-16.023333333333333,8109.0,TTB_staff_DTA_files,1964-08-20,233
5577,1964-08-20,233,9-10h,6,28436.0,-16.04,8100.0,TTB_staff_DTA_files,1964-08-20,233
5578,1964-08-20,233,10-11h,7,28453.0,-16.043333333333333,8095.0,TTB_staff_DTA_files,1964-08-20,233
5579,1964-08-20,233,11-12h,8,28464.0,-16.046666666666667,8095.0,TTB_staff_DTA_files,1964-08-20,233
5580,1964-08-20,233,12-13h,9,28461.0,-16.065,8096.0,TTB_staff_DTA_files,1964-08-20,233
5581,1964-08-20,233,13-14h,10,28452.0,-16.06,8109.0,TTB_staff_DTA_files,1964-08-20,233
5582,1964-08-20,233,14-15h,11,28440.0,-16.053333333333335,8116.0,TTB_staff_DTA_files,1964-08-20,233
5583,1964-08-20,233,15-16h,12,28433.0,-16.046666666666667,8118.0,TTB_staff_DTA_files,1964-08-20,233
5584,1964-08-20,233,16-17h,13,28423.0,-16.048333333333332,8121.0,TTB_staff_DTA_files,1964-08-20,233
5585,1964-08-20,233,17-18h,14,28415.0,-16.051666666666666,8122.0,TTB_staff_DTA_files,1964-08-20,233
5586,1964-08-20,233,18-19h,15,28414.0,-16.055,8121.0,TTB_staff_DTA_files,1964-08-20,233
5587,1964-08-20,233,19-20h,16,28419.0,-16.055,8119.0,TTB_staff_DTA_files,1964-08-20,233
5588,1964-08-20,233,20-21h,17,28416.0,-16.053333333333335,8120.0,TTB_staff_DTA_files,1964-08-20,233
5589,1964-08-20,233,21-22h,18,28414.0,-16.048333333333332,8120.0,TTB_staff_DTA_files,1964-08-20,233
5590,1964-08-20,233,22-23h,19,28413.0,-16.048333333333332,8120.0,TTB_staff_DTA_files,1964-08-20,233
5591,1964-08-20,233,23-24h,20,28413.0,-16.048333333333332,8119.0,TTB_staff_DTA_files,1964-08-20,233
5592,1964-08-21,234,0-1h,21,28415.0,-16.048333333333332,8117.0,TTB_staff_DTA_files,1964-08-20,233
5593,1964-08-21,234,1-2h,22,28419.0,-16.048333333333332,8116.0,TTB_staff_DTA_files,1964-08-20,233
5594,1964-08-21,234,2-3h,23,28419.0,-16.048333333333332,8118.0,TTB_staff_DTA_files,1964-08-20,233
5595,1964-08-21,234,3-4h,0,28419.0,-16.041666666666668,8119.0,TTB_staff_DTA_files,1964-08-21,234
5596,1964-08-21,234,4-5h,1,28419.0,-16.03666666666667,8119.0,TTB_staff_DTA_files,1964-08-21,234
5597,1964-08-21,234,5-6h,2,28420.0,-16.029999999999998,8119.0,TTB_staff_DTA_files,1964-08-21,234
5598,1964-08-21,234,6-7h,3,28424.0,-16.025,8120.0,TTB_staff_DTA_files,1964-08-21,234
5599,1964-08-21,234,7-8h,4,28427.0,-16.005,8118.0,TTB_staff_DTA_files,1964-08-21,234
5600,1964-08-21,234,8-9h,5,28428.0,-16.01,8113.0,TTB_staff_DTA_files,1964-08-21,234
5601,1964-08-21,234,9-10h,6,28437.0,-16.026666666666667,8107.0,TTB_staff_DTA_files,1964-08-21,234
5602,1964-08-21,234,10-11h,7,28444.0,-16.045,8106.0,TTB_staff_DTA_files,1964-08-21,234
5603,1964-08-21,234,11-12h,8,28448.0,-16.06,8106.0,TTB_staff_DTA_files,1964-08-21,234
5604,1964-08-21,234,12-13h,9,28442.0,-16.061666666666667,8111.0,TTB_staff_DTA_files,1964-08-21,234
5605,1964-08-21,234,13-14h,10,28433.0,-16.051666666666666,8114.0,TTB_staff_DTA_files,1964-08-21,234
5606,1964-08-21,234,14-15h,11,28423.0,-16.048333333333332,8107.0,TTB_staff_DTA_files,1964-08-21,234
5607,1964-08-21,234,15-16h,12,28423.0,-16.071666666666665,8103.0,TTB_staff_DTA_files,1964-08-21,234
5608,1964-08-21,234,16-17h,13,28426.0,-16.078333333333333,8109.0,TTB_staff_DTA_files,1964-08-21,234
5609,1964-08-21,234,17-18h,14,28426.0,-16.076666666666668,8114.0,TTB_staff_DTA_files,1964-08-21,234
5610,1964-08-21,234,18-19h,15,28426.0,-16.07,8115.0,TTB_staff_DTA_files,1964-08-21,234
5611,1964-08-21,234,19-20h,16,28425.0,-16.061666666666667,8116.0,TTB_staff_DTA_files,1964-08-21,234
5612,1964-08-21,234,20-21h,17,28427.0,-16.058333333333334,8116.0,TTB_staff_DTA_files,1964-08-21,234
5613,1964-08-21,234,21-22h,18,28422.0,-16.053333333333335,8118.0,TTB_staff_DTA_files,1964-08-21,234
5614,1964-08-21,234,22-23h,19,28413.0,-16.051666666666666,8120.0,TTB_staff_DTA_files,1964-08-21,234
5615,1964-08-21,234,23-24h,20,28413.0,-16.05,8119.0,TTB_staff_DTA_files,1964-08-21,234
5616,1964-08-22,235,0-1h,21,28409.0,-16.053333333333335,8120.0,TTB_staff_DTA_files,1964-08-21,234
5617,1964-08-22,235,1-2h,22,28408.0,-16.051666666666666,8120.0,TTB_staff_DTA_files,1964-08-21,234
5618,1964-08-22,235,2-3h,23,28408.0,-16.05,8120.0,TTB_staff_DTA_files,1964-08-21,234
5619,1964-08-22,235,3-4h,0,28414.0,-16.043333333333333,8119.0,TTB_staff_DTA_files,1964-08-22,235
5620,1964-08-22,235,4-5h,1,28414.0,-16.035,8119.0,TTB_staff_DTA_files,1964-08-22,235
5621,1964-08-22,235,5-6h,2,28417.0,-16.028333333333332,8119.0,TTB_staff_DTA_files,1964-08-22,235
5622,1964-08-22,235,6-7h,3,28414.0,-16.028333333333332,8123.0,TTB_staff_DTA_files,1964-08-22,235
5623,1964-08-22,235,7-8h,4,28411.0,-16.016666666666666,8129.0,TTB_staff_DTA_files,1964-08-22,235
5624,1964-08-22,235,8-9h,5,28427.0,-16.011666666666667,8125.0,TTB_staff_DTA_files,1964-08-22,235
5625,1964-08-22,235,9-10h,6,28436.0,-16.018333333333334,8122.0,TTB_staff_DTA_files,1964-08-22,235
5626,1964-08-22,235,10-11h,7,28455.0,-16.028333333333332,8115.0,TTB_staff_DTA_files,1964-08-22,235
5627,1964-08-22,235,11-12h,8,28456.0,-16.031666666666666,8113.0,TTB_staff_DTA_files,1964-08-22,235
5628,1964-08-22,235,12-13h,9,28451.0,-16.029999999999998,8115.0,TTB_staff_DTA_files,1964-08-22,235
5629,1964-08-22,235,13-14h,10,28446.0,-16.029999999999998,8116.0,TTB_staff_DTA_files,1964-08-22,235
5630,1964-08-22,235,14-15h,11,28439.0,-16.043333333333333,8110.0,TTB_staff_DTA_files,1964-08-22,235
5631,1964-08-22,235,15-16h,12,28429.0,-16.063333333333333,8105.0,TTB_staff_DTA_files,1964-08-22,235
5632,1964-08-22,235,16-17h,13,28423.0,-16.085,8111.0,TTB_staff_DTA_files,1964-08-22,235
5633,1964-08-22,235,17-18h,14,28418.0,-16.08,8117.0,TTB_staff_DTA_files,1964-08-22,235
5634,1964-08-22,235,18-19h,15,28413.0,-16.07,8118.0,TTB_staff_DTA_files,1964-08-22,235
5635,1964-08-22,235,19-20h,16,28409.0,-16.061666666666667,8118.0,TTB_staff_DTA_files,1964-08-22,235
5636,1964-08-22,235,20-21h,17,28409.0,-16.06,8119.0,TTB_staff_DTA_files,1964-08-22,235
5637,1964-08-22,235,21-22h,18,28409.0,-16.056666666666665,8118.0,TTB_staff_DTA_files,1964-08-22,235
5638,1964-08-22,235,22-23h,19,28411.0,-16.055,8117.0,TTB_staff_DTA_files,1964-08-22,235
5639,1964-08-22,235,23-24h,20,28413.0,-16.053333333333335,8117.0,TTB_staff_DTA_files,1964-08-22,235
5640,1964-08-23,236,0-1h,21,28415.0,-16.053333333333335,8115.0,TTB_staff_DTA_files,1964-08-22,235
5641,1964-08-23,236,1-2h,22,28416.0,-16.051666666666666,8116.0,TTB_staff_DTA_files,1964-08-22,235
5642,1964-08-23,236,2-3h,23,28415.0,-16.051666666666666,8116.0,TTB_staff_DTA_files,1964-08-22,235
5643,1964-08-23,236,3-4h,0,28416.0,-16.051666666666666,8117.0,TTB_staff_DTA_files,1964-08-23,236
5644,1964-08-23,236,4-5h,1,28418.0,-16.045,8117.0,TTB_staff_DTA_files,1964-08-23,236
5645,1964-08-23,236,5-6h,2,28420.0,-16.03666666666667,8117.0,TTB_staff_DTA_files,1964-08-23,236
5646,1964-08-23,236,6-7h,3,28420.0,-16.038333333333334,8117.0,TTB_staff_DTA_files,1964-08-23,236
5647,1964-08-23,236,7-8h,4,28427.0,-16.045,8118.0,TTB_staff_DTA_files,1964-08-23,236
5648,1964-08-23,236,8-9h,5,28437.0,-16.053333333333335,8113.0,TTB_staff_DTA_files,1964-08-23,236
5649,1964-08-23,236,9-10h,6,28448.0,-16.065,8108.0,TTB_staff_DTA_files,1964-08-23,236
5650,1964-08-23,236,10-11h,7,28455.0,-16.071666666666665,8109.0,TTB_staff_DTA_files,1964-08-23,236
5651,1964-08-23,236,11-12h,8,28456.0,-16.078333333333333,8106.0,TTB_staff_DTA_files,1964-08-23,236
5652,1964-08-23,236,12-13h,9,28450.0,-16.083333333333332,8109.0,TTB_staff_DTA_files,1964-08-23,236
5653,1964-08-23,236,13-14h,10,28442.0,-16.085,8107.0,TTB_staff_DTA_files,1964-08-23,236
5654,1964-08-23,236,14-15h,11,28435.0,-16.086666666666666,8104.0,TTB_staff_DTA_files,1964-08-23,236
5655,1964-08-23,236,15-16h,12,28422.0,-16.095000000000002,8107.0,TTB_staff_DTA_files,1964-08-23,236
5656,1964-08-23,236,16-17h,13,28417.0,-16.098333333333333,8110.0,TTB_staff_DTA_files,1964-08-23,236
5657,1964-08-23,236,17-18h,14,28416.0,-16.085,8115.0,TTB_staff_DTA_files,1964-08-23,236
5658,1964-08-23,236,18-19h,15,28419.0,-16.063333333333333,8114.0,TTB_staff_DTA_files,1964-08-23,236
5659,1964-08-23,236,19-20h,16,28421.0,-16.055,8113.0,TTB_staff_DTA_files,1964-08-23,236
5660,1964-08-23,236,20-21h,17,28421.0,-16.051666666666666,8113.0,TTB_staff_DTA_files,1964-08-23,236
5661,1964-08-23,236,21-22h,18,28420.0,-16.051666666666666,8114.0,TTB_staff_DTA_files,1964-08-23,236
5662,1964-08-23,236,22-23h,19,28420.0,-16.05,8114.0,TTB_staff_DTA_files,1964-08-23,236
5663,1964-08-23,236,23-24h,20,28418.0,-16.048333333333332,8114.0,TTB_staff_DTA_files,1964-08-23,236
5664,1964-08-24,237,0-1h,21,28420.0,-16.048333333333332,8114.0,TTB_staff_DTA_files,1964-08-23,236
5665,1964-08-24,237,1-2h,22,28420.0,-16.046666666666667,8114.0,TTB_staff_DTA_files,1964-08-23,236
5666,1964-08-24,237,2-3h,23,28416.0,-16.046666666666667,8115.0,TTB_staff_DTA_files,1964-08-23,236
5667,1964-08-24,237,3-4h,0,28419.0,-16.043333333333333,8114.0,TTB_staff_DTA_files,1964-08-24,237
5668,1964-08-24,237,4-5h,1,28419.0,-16.03666666666667,8114.0,TTB_staff_DTA_files,1964-08-24,237
5669,1964-08-24,237,5-6h,2,28420.0,-16.028333333333332,8114.0,TTB_staff_DTA_files,1964-08-24,237
5670,1964-08-24,237,6-7h,3,28422.0,-16.026666666666667,8114.0,TTB_staff_DTA_files,1964-08-24,237
5671,1964-08-24,237,7-8h,4,28427.0,-16.016666666666666,8119.0,TTB_staff_DTA_files,1964-08-24,237
5672,1964-08-24,237,8-9h,5,28436.0,-16.018333333333334,8117.0,TTB_staff_DTA_files,1964-08-24,237
5673,1964-08-24,237,9-10h,6,28452.0,-16.038333333333334,8111.0,TTB_staff_DTA_files,1964-08-24,237
5674,1964-08-24,237,10-11h,7,28465.0,-16.061666666666667,8105.0,TTB_staff_DTA_files,1964-08-24,237
5675,1964-08-24,237,11-12h,8,28476.0,-16.071666666666665,8091.0,TTB_staff_DTA_files,1964-08-24,237
5676,1964-08-24,237,12-13h,9,28481.0,-16.075,8081.0,TTB_staff_DTA_files,1964-08-24,237
5677,1964-08-24,237,13-14h,10,28476.0,-16.07,8087.0,TTB_staff_DTA_files,1964-08-24,237
5678,1964-08-24,237,14-15h,11,28465.0,-16.061666666666667,8101.0,TTB_staff_DTA_files,1964-08-24,237
5679,1964-08-24,237,15-16h,12,28454.0,-16.075,8107.0,TTB_staff_DTA_files,1964-08-24,237
5680,1964-08-24,237,16-17h,13,28442.0,-16.086666666666666,8117.0,TTB_staff_DTA_files,1964-08-24,237
5681,1964-08-24,237,17-18h,14,28434.0,-16.08,8121.0,TTB_staff_DTA_files,1964-08-24,237
5682,1964-08-24,237,18-19h,15,28431.0,-16.061666666666667,8114.0,TTB_staff_DTA_files,1964-08-24,237
5683,1964-08-24,237,19-20h,16,28430.0,-16.06,8112.0,TTB_staff_DTA_files,1964-08-24,237
5684,1964-08-24,237,20-21h,17,28430.0,-16.06,8112.0,TTB_staff_DTA_files,1964-08-24,237
5685,1964-08-24,237,21-22h,18,28429.0,-16.056666666666665,8113.0,TTB_staff_DTA_files,1964-08-24,237
5686,1964-08-24,237,22-23h,19,28423.0,-16.053333333333335,8113.0,TTB_staff_DTA_files,1964-08-24,237
5687,1964-08-24,237,23-24h,20,28419.0,-16.05,8114.0,TTB_staff_DTA_files,1964-08-24,237
5688,1964-08-25,238,0-1h,21,28414.0,-16.045,8114.0,TTB_staff_DTA_files,1964-08-24,237
5689,1964-08-25,238,1-2h,22,28416.0,-16.045,8112.0,TTB_staff_DTA_files,1964-08-24,237
5690,1964-08-25,238,2-3h,23,28420.0,-16.045,8112.0,TTB_staff_DTA_files,1964-08-24,237
5691,1964-08-25,238,3-4h,0,28420.0,-16.041666666666668,8112.0,TTB_staff_DTA_files,1964-08-25,238
5692,1964-08-25,238,4-5h,1,28420.0,-16.041666666666668,8112.0,TTB_staff_DTA_files,1964-08-25,238
5693,1964-08-25,238,5-6h,2,28419.0,-16.033333333333335,8112.0,TTB_staff_DTA_files,1964-08-25,238
5694,1964-08-25,238,6-7h,3,28422.0,-16.035,8111.0,TTB_staff_DTA_files,1964-08-25,238
5695,1964-08-25,238,7-8h,4,28434.0,-16.035,8111.0,TTB_staff_DTA_files,1964-08-25,238
5696,1964-08-25,238,8-9h,5,28447.0,-16.035,8108.0,TTB_staff_DTA_files,1964-08-25,238
5697,1964-08-25,238,9-10h,6,28455.0,-16.045,8104.0,TTB_staff_DTA_files,1964-08-25,238
5698,1964-08-25,238,10-11h,7,28462.0,-16.056666666666665,8092.0,TTB_staff_DTA_files,1964-08-25,238
5699,1964-08-25,238,11-12h,8,28461.0,-16.068333333333335,8084.0,TTB_staff_DTA_files,1964-08-25,238
5700,1964-08-25,238,12-13h,9,28444.0,-16.093333333333334,8092.0,TTB_staff_DTA_files,1964-08-25,238
5701,1964-08-25,238,13-14h,10,28441.0,-16.1,8106.0,TTB_staff_DTA_files,1964-08-25,238
5702,1964-08-25,238,14-15h,11,28419.0,-16.086666666666666,8116.0,TTB_staff_DTA_files,1964-08-25,238
5703,1964-08-25,238,15-16h,12,28408.0,-16.083333333333332,8116.0,TTB_staff_DTA_files,1964-08-25,238
5704,1964-08-25,238,16-17h,13,28415.0,-16.075,8113.0,TTB_staff_DTA_files,1964-08-25,238
5705,1964-08-25,238,17-18h,14,28420.0,-16.065,8112.0,TTB_staff_DTA_files,1964-08-25,238
5706,1964-08-25,238,18-19h,15,28418.0,-16.061666666666667,8112.0,TTB_staff_DTA_files,1964-08-25,238
5707,1964-08-25,238,19-20h,16,28422.0,-16.06,8109.0,TTB_staff_DTA_files,1964-08-25,238
5708,1964-08-25,238,20-21h,17,28415.0,-16.058333333333334,8112.0,TTB_staff_DTA_files,1964-08-25,238
5709,1964-08-25,238,21-22h,18,28397.0,-16.06,8116.0,TTB_staff_DTA_files,1964-08-25,238
5710,1964-08-25,238,22-23h,19,28399.0,-16.058333333333334,8114.0,TTB_staff_DTA_files,1964-08-25,238
5711,1964-08-25,238,23-24h,20,28402.0,-16.056666666666665,8112.0,TTB_staff_DTA_files,1964-08-25,238
5712,1964-08-26,239,0-1h,21,28412.0,-16.055,8113.0,TTB_staff_DTA_files,1964-08-25,238
5713,1964-08-26,239,1-2h,22,28407.0,-16.045,8111.0,TTB_staff_DTA_files,1964-08-25,238
5714,1964-08-26,239,2-3h,23,28404.0,-16.045,8111.0,TTB_staff_DTA_files,1964-08-25,238
5715,1964-08-26,239,3-4h,0,28408.0,-16.043333333333333,8111.0,TTB_staff_DTA_files,1964-08-26,239
5716,1964-08-26,239,4-5h,1,28412.0,-16.035,8110.0,TTB_staff_DTA_files,1964-08-26,239
5717,1964-08-26,239,5-6h,2,28409.0,-16.023333333333333,8110.0,TTB_staff_DTA_files,1964-08-26,239
5718,1964-08-26,239,6-7h,3,28410.0,-16.025,8111.0,TTB_staff_DTA_files,1964-08-26,239
5719,1964-08-26,239,7-8h,4,28419.0,-16.018333333333334,8113.0,TTB_staff_DTA_files,1964-08-26,239
5720,1964-08-26,239,8-9h,5,28432.0,-16.029999999999998,8111.0,TTB_staff_DTA_files,1964-08-26,239
5721,1964-08-26,239,9-10h,6,28442.0,-16.051666666666666,8107.0,TTB_staff_DTA_files,1964-08-26,239
5722,1964-08-26,239,10-11h,7,28458.0,-16.061666666666667,8106.0,TTB_staff_DTA_files,1964-08-26,239
5723,1964-08-26,239,11-12h,8,28457.0,-16.06,8110.0,TTB_staff_DTA_files,1964-08-26,239
5724,1964-08-26,239,12-13h,9,28453.0,-16.061666666666667,8104.0,TTB_staff_DTA_files,1964-08-26,239
5725,1964-08-26,239,13-14h,10,28449.0,-16.058333333333334,8101.0,TTB_staff_DTA_files,1964-08-26,239
5726,1964-08-26,239,14-15h,11,28442.0,-16.056666666666665,8105.0,TTB_staff_DTA_files,1964-08-26,239
5727,1964-08-26,239,15-16h,12,28433.0,-16.058333333333334,8107.0,TTB_staff_DTA_files,1964-08-26,239
5728,1964-08-26,239,16-17h,13,28419.0,-16.053333333333335,8114.0,TTB_staff_DTA_files,1964-08-26,239
5729,1964-08-26,239,17-18h,14,28415.0,-16.053333333333335,8115.0,TTB_staff_DTA_files,1964-08-26,239
5730,1964-08-26,239,18-19h,15,28416.0,-16.06,8113.0,TTB_staff_DTA_files,1964-08-26,239
5731,1964-08-26,239,19-20h,16,28408.0,-16.06,8114.0,TTB_staff_DTA_files,1964-08-26,239
5732,1964-08-26,239,20-21h,17,28407.0,-16.058333333333334,8114.0,TTB_staff_DTA_files,1964-08-26,239
5733,1964-08-26,239,21-22h,18,28402.0,-16.058333333333334,8114.0,TTB_staff_DTA_files,1964-08-26,239
5734,1964-08-26,239,22-23h,19,28408.0,-16.056666666666665,8112.0,TTB_staff_DTA_files,1964-08-26,239
5735,1964-08-26,239,23-24h,20,28409.0,-16.055,8111.0,TTB_staff_DTA_files,1964-08-26,239
5736,1964-08-27,240,0-1h,21,28403.0,-16.06,8114.0,TTB_staff_DTA_files,1964-08-26,239
5737,1964-08-27,240,1-2h,22,28402.0,-16.058333333333334,8114.0,TTB_staff_DTA_files,1964-08-26,239
5738,1964-08-27,240,2-3h,23,28407.0,-16.06,8113.0,TTB_staff_DTA_files,1964-08-26,239
5739,1964-08-27,240,3-4h,0,28412.0,-16.053333333333335,8112.0,TTB_staff_DTA_files,1964-08-27,240
5740,1964-08-27,240,4-5h,1,28415.0,-16.04,8112.0,TTB_staff_DTA_files,1964-08-27,240
5741,1964-08-27,240,5-6h,2,28409.0,-16.025,8112.0,TTB_staff_DTA_files,1964-08-27,240
5742,1964-08-27,240,6-7h,3,28414.0,-16.023333333333333,8110.0,TTB_staff_DTA_files,1964-08-27,240
5743,1964-08-27,240,7-8h,4,28414.0,-16.023333333333333,8114.0,TTB_staff_DTA_files,1964-08-27,240
5744,1964-08-27,240,8-9h,5,28423.0,-16.025,8111.0,TTB_staff_DTA_files,1964-08-27,240
5745,1964-08-27,240,9-10h,6,28436.0,-16.04,8100.0,TTB_staff_DTA_files,1964-08-27,240
5746,1964-08-27,240,10-11h,7,28444.0,-16.061666666666667,8097.0,TTB_staff_DTA_files,1964-08-27,240
5747,1964-08-27,240,11-12h,8,28451.0,-16.073333333333334,8097.0,TTB_staff_DTA_files,1964-08-27,240
5748,1964-08-27,240,12-13h,9,28447.0,-16.081666666666667,8097.0,TTB_staff_DTA_files,1964-08-27,240
5749,1964-08-27,240,13-14h,10,28440.0,-16.086666666666666,8101.0,TTB_staff_DTA_files,1964-08-27,240
5750,1964-08-27,240,14-15h,11,28425.0,-16.083333333333332,8106.0,TTB_staff_DTA_files,1964-08-27,240
5751,1964-08-27,240,15-16h,12,28416.0,-16.08,8106.0,TTB_staff_DTA_files,1964-08-27,240
5752,1964-08-27,240,16-17h,13,28411.0,-16.078333333333333,8110.0,TTB_staff_DTA_files,1964-08-27,240
5753,1964-08-27,240,17-18h,14,28411.0,-16.07,8112.0,TTB_staff_DTA_files,1964-08-27,240
5754,1964-08-27,240,18-19h,15,28411.0,-16.06,8111.0,TTB_staff_DTA_files,1964-08-27,240
5755,1964-08-27,240,19-20h,16,28410.0,-16.06,8110.0,TTB_staff_DTA_files,1964-08-27,240
5756,1964-08-27,240,20-21h,17,28408.0,-16.06,8110.0,TTB_staff_DTA_files,1964-08-27,240
5757,1964-08-27,240,21-22h,18,28409.0,-16.058333333333334,8110.0,TTB_staff_DTA_files,1964-08-27,240
5758,1964-08-27,240,22-23h,19,28409.0,-16.056666666666665,8110.0,TTB_staff_DTA_files,1964-08-27,240
5759,1964-08-27,240,23-24h,20,28409.0,-16.055,8110.0,TTB_staff_DTA_files,1964-08-27,240
5760,1964-08-28,241,0-1h,21,28409.0,-16.055,8109.0,TTB_staff_DTA_files,1964-08-27,240
5761,1964-08-28,241,1-2h,22,28410.0,-16.051666666666666,8109.0,TTB_staff_DTA_files,1964-08-27,240
5762,1964-08-28,241,2-3h,23,28411.0,-16.051666666666666,8109.0,TTB_staff_DTA_files,1964-08-27,240
5763,1964-08-28,241,3-4h,0,28410.0,-16.048333333333332,8109.0,TTB_staff_DTA_files,1964-08-28,241
5764,1964-08-28,241,4-5h,1,28410.0,-16.045,8109.0,TTB_staff_DTA_files,1964-08-28,241
5765,1964-08-28,241,5-6h,2,28410.0,-16.035,8109.0,TTB_staff_DTA_files,1964-08-28,241
5766,1964-08-28,241,6-7h,3,28410.0,-16.035,8108.0,TTB_staff_DTA_files,1964-08-28,241
5767,1964-08-28,241,7-8h,4,28414.0,-16.035,8109.0,TTB_staff_DTA_files,1964-08-28,241
5768,1964-08-28,241,8-9h,5,28425.0,-16.043333333333333,8107.0,TTB_staff_DTA_files,1964-08-28,241
5769,1964-08-28,241,9-10h,6,28436.0,-16.061666666666667,8104.0,TTB_staff_DTA_files,1964-08-28,241
5770,1964-08-28,241,10-11h,7,28444.0,-16.076666666666668,8101.0,TTB_staff_DTA_files,1964-08-28,241
5771,1964-08-28,241,11-12h,8,28451.0,-16.078333333333333,8091.0,TTB_staff_DTA_files,1964-08-28,241
