Dates,DOY,Interval,UTC-3,H,D,Z,Data_source
1964-05-06,127,20-21h,17,28420.0,-16.023333333333333,8149.0,TTB_staff_DTA_files
1964-05-06,127,21-22h,18,28420.0,-16.021666666666665,8148.0,TTB_staff_DTA_files
1964-05-06,127,22-23h,19,28419.0,-16.02,8148.0,TTB_staff_DTA_files
1964-05-06,127,23-24h,20,28418.0,-16.018333333333334,8148.0,TTB_staff_DTA_files
1964-05-07,128,0-1h,21,28417.0,-16.016666666666666,8148.0,TTB_staff_DTA_files
1964-05-07,128,1-2h,22,28418.0,-16.015,8148.0,TTB_staff_DTA_files
1964-05-07,128,2-3h,23,28414.0,-16.011666666666667,8149.0,TTB_staff_DTA_files
1964-05-07,128,3-4h,0,28415.0,-16.01,8149.0,TTB_staff_DTA_files
1964-05-07,128,4-5h,1,28417.0,-16.01,8149.0,TTB_staff_DTA_files
1964-05-07,128,5-6h,2,28417.0,-16.008333333333333,8150.0,TTB_staff_DTA_files
1964-05-07,128,6-7h,3,28419.0,-16.006666666666668,8151.0,TTB_staff_DTA_files
1964-05-07,128,7-8h,4,28422.0,-15.995000000000001,8150.0,TTB_staff_DTA_files
1964-05-07,128,8-9h,5,28429.0,-15.99,8144.0,TTB_staff_DTA_files
1964-05-07,128,9-10h,6,28439.0,-15.993333333333334,8136.0,TTB_staff_DTA_files
1964-05-07,128,10-11h,7,28446.0,-16.003333333333334,8127.0,TTB_staff_DTA_files
1964-05-07,128,11-12h,8,28447.0,-16.021666666666665,8127.0,TTB_staff_DTA_files
1964-05-07,128,12-13h,9,28446.0,-16.04,8130.0,TTB_staff_DTA_files
1964-05-07,128,13-14h,10,28444.0,-16.048333333333332,8140.0,TTB_staff_DTA_files
1964-05-07,128,14-15h,11,28438.0,-16.053333333333335,8145.0,TTB_staff_DTA_files
1964-05-07,128,15-16h,12,28428.0,-16.043333333333333,8149.0,TTB_staff_DTA_files
1964-05-07,128,16-17h,13,28419.0,-16.03666666666667,8153.0,TTB_staff_DTA_files
1964-05-07,128,17-18h,14,28418.0,-16.023333333333333,8154.0,TTB_staff_DTA_files
1964-05-07,128,18-19h,15,28420.0,-16.016666666666666,8151.0,TTB_staff_DTA_files
1964-05-07,128,19-20h,16,28420.0,-16.018333333333334,8151.0,TTB_staff_DTA_files
1964-05-07,128,20-21h,17,28420.0,-16.02,8151.0,TTB_staff_DTA_files
1964-05-07,128,21-22h,18,28421.0,-16.016666666666666,8151.0,TTB_staff_DTA_files
1964-05-07,128,22-23h,19,28421.0,-16.018333333333334,8151.0,TTB_staff_DTA_files
1964-05-07,128,23-24h,20,28420.0,-16.018333333333334,8151.0,TTB_staff_DTA_files
1964-05-08,129,0-1h,21,28421.0,-16.016666666666666,8150.0,TTB_staff_DTA_files
1964-05-08,129,1-2h,22,28421.0,-16.015,8150.0,TTB_staff_DTA_files
1964-05-08,129,2-3h,23,28421.0,-16.013333333333332,8151.0,TTB_staff_DTA_files
1964-05-08,129,3-4h,0,28422.0,-16.011666666666667,8151.0,TTB_staff_DTA_files
1964-05-08,129,4-5h,1,28422.0,-16.008333333333333,8151.0,TTB_staff_DTA_files
1964-05-08,129,5-6h,2,28423.0,-16.008333333333333,8152.0,TTB_staff_DTA_files
1964-05-08,129,6-7h,3,28424.0,-16.006666666666668,8153.0,TTB_staff_DTA_files
1964-05-08,129,7-8h,4,28429.0,-16.0,8152.0,TTB_staff_DTA_files
1964-05-08,129,8-9h,5,28436.0,-16.006666666666668,8145.0,TTB_staff_DTA_files
1964-05-08,129,9-10h,6,28449.0,-16.016666666666666,8143.0,TTB_staff_DTA_files
1964-05-08,129,10-11h,7,28463.0,-16.008333333333333,8142.0,TTB_staff_DTA_files
1964-05-08,129,11-12h,8,28467.0,-16.008333333333333,8140.0,TTB_staff_DTA_files
1964-05-08,129,12-13h,9,28467.0,-16.005,8139.0,TTB_staff_DTA_files
1964-05-08,129,13-14h,10,28459.0,-15.998333333333333,8138.0,TTB_staff_DTA_files
1964-05-08,129,14-15h,11,28451.0,-16.006666666666668,8140.0,TTB_staff_DTA_files
1964-05-08,129,15-16h,12,28445.0,-16.016666666666666,8141.0,TTB_staff_DTA_files
1964-05-08,129,16-17h,13,28436.0,-16.018333333333334,8144.0,TTB_staff_DTA_files
1964-05-08,129,17-18h,14,28433.0,-16.016666666666666,8147.0,TTB_staff_DTA_files
1964-05-08,129,18-19h,15,28432.0,-16.02,8147.0,TTB_staff_DTA_files
1964-05-08,129,19-20h,16,28431.0,-16.021666666666665,8149.0,TTB_staff_DTA_files
1964-05-08,129,20-21h,17,28430.0,-16.02,8150.0,TTB_staff_DTA_files
1964-05-08,129,21-22h,18,28429.0,-16.016666666666666,8150.0,TTB_staff_DTA_files
1964-05-08,129,22-23h,19,28429.0,-16.016666666666666,8150.0,TTB_staff_DTA_files
1964-05-08,129,23-24h,20,28429.0,-16.016666666666666,8150.0,TTB_staff_DTA_files
1964-05-09,130,0-1h,21,28429.0,-16.016666666666666,8149.0,TTB_staff_DTA_files
1964-05-09,130,1-2h,22,28428.0,-16.011666666666667,8150.0,TTB_staff_DTA_files
1964-05-09,130,2-3h,23,28427.0,-16.01,8149.0,TTB_staff_DTA_files
1964-05-09,130,3-4h,0,28429.0,-16.01,8149.0,TTB_staff_DTA_files
1964-05-09,130,4-5h,1,28429.0,-16.008333333333333,8150.0,TTB_staff_DTA_files
1964-05-09,130,5-6h,2,28429.0,-16.005,8150.0,TTB_staff_DTA_files
1964-05-09,130,6-7h,3,28429.0,-16.0,8150.0,TTB_staff_DTA_files
1964-05-09,130,7-8h,4,28431.0,-15.995000000000001,8145.0,TTB_staff_DTA_files
1964-05-09,130,8-9h,5,28442.0,-16.0,8138.0,TTB_staff_DTA_files
1964-05-09,130,9-10h,6,28453.0,-15.998333333333333,8135.0,TTB_staff_DTA_files
1964-05-09,130,10-11h,7,28459.0,-16.0,8135.0,TTB_staff_DTA_files
1964-05-09,130,11-12h,8,28462.0,-16.006666666666668,8142.0,TTB_staff_DTA_files
1964-05-09,130,12-13h,9,28460.0,-16.02,8148.0,TTB_staff_DTA_files
1964-05-09,130,13-14h,10,28453.0,-16.02,8152.0,TTB_staff_DTA_files
1964-05-09,130,14-15h,11,28442.0,-16.011666666666667,8151.0,TTB_staff_DTA_files
1964-05-09,130,15-16h,12,28429.0,-16.006666666666668,8150.0,TTB_staff_DTA_files
1964-05-09,130,16-17h,13,28422.0,-16.015,8147.0,TTB_staff_DTA_files
1964-05-09,130,17-18h,14,28423.0,-16.023333333333333,8147.0,TTB_staff_DTA_files
1964-05-09,130,18-19h,15,28427.0,-16.025,8149.0,TTB_staff_DTA_files
1964-05-09,130,19-20h,16,28426.0,-16.02,8150.0,TTB_staff_DTA_files
1964-05-09,130,20-21h,17,28425.0,-16.018333333333334,8150.0,TTB_staff_DTA_files
1964-05-09,130,21-22h,18,28430.0,-16.015,8148.0,TTB_staff_DTA_files
1964-05-09,130,22-23h,19,28439.0,-16.013333333333332,8148.0,TTB_staff_DTA_files
1964-05-09,130,23-24h,20,28439.0,-16.013333333333332,8149.0,TTB_staff_DTA_files
1964-05-10,131,0-1h,21,28434.0,-16.01,8150.0,TTB_staff_DTA_files
1964-05-10,131,1-2h,22,28438.0,-16.008333333333333,8150.0,TTB_staff_DTA_files
1964-05-10,131,2-3h,23,28440.0,-16.00166666666667,8150.0,TTB_staff_DTA_files
1964-05-10,131,3-4h,0,28442.0,-15.995000000000001,8150.0,TTB_staff_DTA_files
1964-05-10,131,4-5h,1,28445.0,-15.988333333333333,8149.0,TTB_staff_DTA_files
1964-05-10,131,5-6h,2,28444.0,-15.985000000000001,8150.0,TTB_staff_DTA_files
1964-05-10,131,6-7h,3,28431.0,-15.986666666666668,8157.0,TTB_staff_DTA_files
1964-05-10,131,7-8h,4,28440.0,-15.966666666666667,8150.0,TTB_staff_DTA_files
1964-05-10,131,8-9h,5,28450.0,-15.966666666666667,8142.0,TTB_staff_DTA_files
1964-05-10,131,9-10h,6,28457.0,-15.971666666666666,8137.0,TTB_staff_DTA_files
1964-05-10,131,10-11h,7,28461.0,-15.995000000000001,8141.0,TTB_staff_DTA_files
1964-05-10,131,11-12h,8,28447.0,-16.025,8159.0,TTB_staff_DTA_files
1964-05-10,131,12-13h,9,28446.0,-16.038333333333334,8164.0,TTB_staff_DTA_files
1964-05-10,131,13-14h,10,28439.0,-16.028333333333332,8175.0,TTB_staff_DTA_files
1964-05-10,131,14-15h,11,28418.0,-16.029999999999998,8174.0,TTB_staff_DTA_files
1964-05-10,131,15-16h,12,28393.0,-16.041666666666668,8166.0,TTB_staff_DTA_files
1964-05-10,131,16-17h,13,28368.0,-16.033333333333335,8168.0,TTB_staff_DTA_files
1964-05-10,131,17-18h,14,28340.0,-16.04,8167.0,TTB_staff_DTA_files
1964-05-10,131,18-19h,15,28322.0,-16.043333333333333,8165.0,TTB_staff_DTA_files
1964-05-10,131,19-20h,16,28311.0,-16.045,8164.0,TTB_staff_DTA_files
1964-05-10,131,20-21h,17,28308.0,-16.043333333333333,8161.0,TTB_staff_DTA_files
1964-05-10,131,21-22h,18,28303.0,-16.05,8161.0,TTB_staff_DTA_files
1964-05-10,131,22-23h,19,28320.0,-16.048333333333332,8154.0,TTB_staff_DTA_files
1964-05-10,131,23-24h,20,28331.0,-16.041666666666668,8153.0,TTB_staff_DTA_files
1964-05-11,132,0-1h,21,28346.0,-16.035,8150.0,TTB_staff_DTA_files
1964-05-11,132,1-2h,22,28351.0,-16.033333333333335,8150.0,TTB_staff_DTA_files
1964-05-11,132,2-3h,23,28368.0,-16.026666666666667,8147.0,TTB_staff_DTA_files
1964-05-11,132,3-4h,0,28375.0,-16.023333333333333,8146.0,TTB_staff_DTA_files
1964-05-11,132,4-5h,1,28385.0,-16.031666666666666,8148.0,TTB_staff_DTA_files
1964-05-11,132,5-6h,2,28387.0,-16.023333333333333,8150.0,TTB_staff_DTA_files
1964-05-11,132,6-7h,3,28388.0,-15.993333333333334,8150.0,TTB_staff_DTA_files
1964-05-11,132,7-8h,4,28391.0,-15.983333333333333,8144.0,TTB_staff_DTA_files
1964-05-11,132,8-9h,5,28398.0,-15.993333333333334,8143.0,TTB_staff_DTA_files
1964-05-11,132,9-10h,6,28409.0,-16.005,8144.0,TTB_staff_DTA_files
1964-05-11,132,10-11h,7,28423.0,-16.029999999999998,8146.0,TTB_staff_DTA_files
1964-05-11,132,11-12h,8,28431.0,-16.06,8148.0,TTB_staff_DTA_files
1964-05-11,132,12-13h,9,28430.0,-16.073333333333334,8149.0,TTB_staff_DTA_files
1964-05-11,132,13-14h,10,28428.0,-16.083333333333332,8151.0,TTB_staff_DTA_files
1964-05-11,132,14-15h,11,28420.0,-16.076666666666668,8155.0,TTB_staff_DTA_files
1964-05-11,132,15-16h,12,28411.0,-16.066666666666666,8157.0,TTB_staff_DTA_files
1964-05-11,132,16-17h,13,28401.0,-16.05,8157.0,TTB_staff_DTA_files
1964-05-11,132,17-18h,14,28399.0,-16.035,8154.0,TTB_staff_DTA_files
1964-05-11,132,18-19h,15,28402.0,-16.026666666666667,8150.0,TTB_staff_DTA_files
1964-05-11,132,19-20h,16,28403.0,-16.026666666666667,8148.0,TTB_staff_DTA_files
1964-05-11,132,20-21h,17,28402.0,-16.026666666666667,8150.0,TTB_staff_DTA_files
1964-05-11,132,21-22h,18,28401.0,-16.026666666666667,8150.0,TTB_staff_DTA_files
1964-05-11,132,22-23h,19,28401.0,-16.026666666666667,8150.0,TTB_staff_DTA_files
1964-05-11,132,23-24h,20,28402.0,-16.025,8150.0,TTB_staff_DTA_files
1964-05-12,133,0-1h,21,28403.0,-16.026666666666667,8150.0,TTB_staff_DTA_files
1964-05-12,133,1-2h,22,28405.0,-16.025,8150.0,TTB_staff_DTA_files
1964-05-12,133,2-3h,23,28404.0,-16.023333333333333,8150.0,TTB_staff_DTA_files
1964-05-12,133,3-4h,0,28404.0,-16.021666666666665,8150.0,TTB_staff_DTA_files
1964-05-12,133,4-5h,1,28403.0,-16.018333333333334,8150.0,TTB_staff_DTA_files
1964-05-12,133,5-6h,2,28403.0,-16.006666666666668,8150.0,TTB_staff_DTA_files
1964-05-12,133,6-7h,3,28406.0,-15.985000000000001,8148.0,TTB_staff_DTA_files
1964-05-12,133,7-8h,4,28412.0,-15.976666666666667,8139.0,TTB_staff_DTA_files
1964-05-12,133,8-9h,5,28421.0,-15.988333333333333,8127.0,TTB_staff_DTA_files
1964-05-12,133,9-10h,6,28433.0,-15.996666666666666,8121.0,TTB_staff_DTA_files
1964-05-12,133,10-11h,7,28443.0,-16.003333333333334,8121.0,TTB_staff_DTA_files
1964-05-12,133,11-12h,8,28448.0,-16.023333333333333,8120.0,TTB_staff_DTA_files
1964-05-12,133,12-13h,9,28454.0,-16.045,8129.0,TTB_staff_DTA_files
1964-05-12,133,13-14h,10,28450.0,-16.05,8138.0,TTB_staff_DTA_files
1964-05-12,133,14-15h,11,28440.0,-16.048333333333332,8146.0,TTB_staff_DTA_files
1964-05-12,133,15-16h,12,28428.0,-16.05,8150.0,TTB_staff_DTA_files
1964-05-12,133,16-17h,13,28420.0,-16.05,8153.0,TTB_staff_DTA_files
1964-05-12,133,17-18h,14,28417.0,-16.031666666666666,8151.0,TTB_staff_DTA_files
1964-05-12,133,18-19h,15,28416.0,-16.023333333333333,8148.0,TTB_staff_DTA_files
1964-05-12,133,19-20h,16,28416.0,-16.023333333333333,8146.0,TTB_staff_DTA_files
1964-05-12,133,20-21h,17,28415.0,-16.023333333333333,8147.0,TTB_staff_DTA_files
1964-05-12,133,21-22h,18,28416.0,-16.021666666666665,8147.0,TTB_staff_DTA_files
1964-05-12,133,22-23h,19,28415.0,-16.021666666666665,8147.0,TTB_staff_DTA_files
1964-05-12,133,23-24h,20,28415.0,-16.02,8147.0,TTB_staff_DTA_files
1964-05-13,134,0-1h,21,28416.0,-16.018333333333334,8146.0,TTB_staff_DTA_files
1964-05-13,134,1-2h,22,28417.0,-16.016666666666666,8146.0,TTB_staff_DTA_files
1964-05-13,134,2-3h,23,28417.0,-16.016666666666666,8146.0,TTB_staff_DTA_files
1964-05-13,134,3-4h,0,28419.0,-16.015,8146.0,TTB_staff_DTA_files
1964-05-13,134,4-5h,1,28420.0,-16.011666666666667,8146.0,TTB_staff_DTA_files
1964-05-13,134,5-6h,2,28422.0,-16.0,8147.0,TTB_staff_DTA_files
1964-05-13,134,6-7h,3,28428.0,-15.971666666666666,8146.0,TTB_staff_DTA_files
1964-05-13,134,7-8h,4,28441.0,-15.951666666666666,8138.0,TTB_staff_DTA_files
1964-05-13,134,8-9h,5,28456.0,-15.955,8128.0,TTB_staff_DTA_files
1964-05-13,134,9-10h,6,28473.0,-15.966666666666667,8120.0,TTB_staff_DTA_files
1964-05-13,134,10-11h,7,28470.0,-15.991666666666667,8116.0,TTB_staff_DTA_files
1964-05-13,134,11-12h,8,28466.0,-16.031666666666666,8116.0,TTB_staff_DTA_files
1964-05-13,134,12-13h,9,28464.0,-16.068333333333335,8121.0,TTB_staff_DTA_files
1964-05-13,134,13-14h,10,28474.0,-16.061666666666667,8130.0,TTB_staff_DTA_files
1964-05-13,134,14-15h,11,28487.0,-16.056666666666665,8129.0,TTB_staff_DTA_files
1964-05-13,134,15-16h,12,28457.0,-16.05,8146.0,TTB_staff_DTA_files
1964-05-13,134,16-17h,13,28414.0,-16.04,8151.0,TTB_staff_DTA_files
1964-05-13,134,17-18h,14,28386.0,-16.031666666666666,8157.0,TTB_staff_DTA_files
1964-05-13,134,18-19h,15,28394.0,-16.023333333333333,8150.0,TTB_staff_DTA_files
1964-05-13,134,19-20h,16,28402.0,-16.025,8148.0,TTB_staff_DTA_files
1964-05-13,134,20-21h,17,28406.0,-16.026666666666667,8147.0,TTB_staff_DTA_files
1964-05-13,134,21-22h,18,28405.0,-16.025,8148.0,TTB_staff_DTA_files
1964-05-13,134,22-23h,19,28405.0,-16.025,8149.0,TTB_staff_DTA_files
1964-05-13,134,23-24h,20,28403.0,-16.023333333333333,8149.0,TTB_staff_DTA_files
1964-05-14,135,0-1h,21,28407.0,-16.023333333333333,8147.0,TTB_staff_DTA_files
1964-05-14,135,1-2h,22,28411.0,-16.02,8147.0,TTB_staff_DTA_files
1964-05-14,135,2-3h,23,28411.0,-16.018333333333334,8147.0,TTB_staff_DTA_files
1964-05-14,135,3-4h,0,28415.0,-16.008333333333333,8146.0,TTB_staff_DTA_files
1964-05-14,135,4-5h,1,28410.0,-16.006666666666668,8147.0,TTB_staff_DTA_files
1964-05-14,135,5-6h,2,28412.0,-16.013333333333332,8148.0,TTB_staff_DTA_files
1964-05-14,135,6-7h,3,28420.0,-16.005,8147.0,TTB_staff_DTA_files
1964-05-14,135,7-8h,4,28423.0,-15.99,8147.0,TTB_staff_DTA_files
1964-05-14,135,8-9h,5,28429.0,-15.983333333333333,8140.0,TTB_staff_DTA_files
1964-05-14,135,9-10h,6,28441.0,-15.976666666666667,8134.0,TTB_staff_DTA_files
1964-05-14,135,10-11h,7,28443.0,-15.975,8129.0,TTB_staff_DTA_files
1964-05-14,135,11-12h,8,28454.0,-15.986666666666668,8115.0,TTB_staff_DTA_files
1964-05-14,135,12-13h,9,28420.0,-16.026666666666667,8130.0,TTB_staff_DTA_files
1964-05-14,135,13-14h,10,28428.0,-16.029999999999998,8136.0,TTB_staff_DTA_files
1964-05-14,135,14-15h,11,28427.0,-16.035,8146.0,TTB_staff_DTA_files
1964-05-14,135,15-16h,12,28414.0,-16.041666666666668,8151.0,TTB_staff_DTA_files
1964-05-14,135,16-17h,13,28407.0,-16.05,8151.0,TTB_staff_DTA_files
1964-05-14,135,17-18h,14,28410.0,-16.045,8149.0,TTB_staff_DTA_files
1964-05-14,135,18-19h,15,28407.0,-16.04,8149.0,TTB_staff_DTA_files
1964-05-14,135,19-20h,16,28407.0,-16.03666666666667,8147.0,TTB_staff_DTA_files
1964-05-14,135,20-21h,17,28408.0,-16.029999999999998,8147.0,TTB_staff_DTA_files
1964-05-14,135,21-22h,18,28402.0,-16.028333333333332,8148.0,TTB_staff_DTA_files
1964-05-14,135,22-23h,19,28406.0,-16.025,8147.0,TTB_staff_DTA_files
1964-05-14,135,23-24h,20,28407.0,-16.025,8147.0,TTB_staff_DTA_files
1964-05-15,136,0-1h,21,28403.0,-16.026666666666667,8147.0,TTB_staff_DTA_files
1964-05-15,136,1-2h,22,28432.0,-16.023333333333333,8142.0,TTB_staff_DTA_files
1964-05-15,136,2-3h,23,28398.0,-16.033333333333335,8152.0,TTB_staff_DTA_files
1964-05-15,136,3-4h,0,28405.0,-16.03666666666667,8148.0,TTB_staff_DTA_files
1964-05-15,136,4-5h,1,28407.0,-16.02,8147.0,TTB_staff_DTA_files
1964-05-15,136,5-6h,2,28406.0,-16.015,8146.0,TTB_staff_DTA_files
1964-05-15,136,6-7h,3,28407.0,-16.01,8149.0,TTB_staff_DTA_files
1964-05-15,136,7-8h,4,28410.0,-15.991666666666667,8146.0,TTB_staff_DTA_files
1964-05-15,136,8-9h,5,28421.0,-15.988333333333333,8138.0,TTB_staff_DTA_files
1964-05-15,136,9-10h,6,28431.0,-15.976666666666667,8137.0,TTB_staff_DTA_files
1964-05-15,136,10-11h,7,28441.0,-15.97,8134.0,TTB_staff_DTA_files
1964-05-15,136,11-12h,8,28443.0,-15.99,8133.0,TTB_staff_DTA_files
1964-05-15,136,12-13h,9,28436.0,-16.006666666666668,8143.0,TTB_staff_DTA_files
1964-05-15,136,13-14h,10,28434.0,-16.025,8140.0,TTB_staff_DTA_files
1964-05-15,136,14-15h,11,28430.0,-16.041666666666668,8140.0,TTB_staff_DTA_files
1964-05-15,136,15-16h,12,28422.0,-16.055,8142.0,TTB_staff_DTA_files
1964-05-15,136,16-17h,13,28413.0,-16.07,8147.0,TTB_staff_DTA_files
1964-05-15,136,17-18h,14,28404.0,-16.055,8150.0,TTB_staff_DTA_files
1964-05-15,136,18-19h,15,28402.0,-16.04,8148.0,TTB_staff_DTA_files
1964-05-15,136,19-20h,16,28402.0,-16.041666666666668,8145.0,TTB_staff_DTA_files
1964-05-15,136,20-21h,17,28400.0,-16.026666666666667,8146.0,TTB_staff_DTA_files
1964-05-15,136,21-22h,18,28417.0,-16.023333333333333,8142.0,TTB_staff_DTA_files
1964-05-15,136,22-23h,19,28402.0,-16.025,8147.0,TTB_staff_DTA_files
1964-05-15,136,23-24h,20,28404.0,-16.025,8147.0,TTB_staff_DTA_files
1964-05-16,137,0-1h,21,28407.0,-16.02,8146.0,TTB_staff_DTA_files
1964-05-16,137,1-2h,22,28413.0,-16.023333333333333,8146.0,TTB_staff_DTA_files
1964-05-16,137,2-3h,23,28408.0,-16.016666666666666,8147.0,TTB_staff_DTA_files
1964-05-16,137,3-4h,0,28408.0,-16.015,8146.0,TTB_staff_DTA_files
1964-05-16,137,4-5h,1,28410.0,-16.018333333333334,8147.0,TTB_staff_DTA_files
1964-05-16,137,5-6h,2,28414.0,-16.018333333333334,8148.0,TTB_staff_DTA_files
1964-05-16,137,6-7h,3,28412.0,-16.005,8149.0,TTB_staff_DTA_files
1964-05-16,137,7-8h,4,28407.0,-15.986666666666668,8146.0,TTB_staff_DTA_files
1964-05-16,137,8-9h,5,28416.0,-15.978333333333333,8138.0,TTB_staff_DTA_files
1964-05-16,137,9-10h,6,28424.0,-15.971666666666666,8134.0,TTB_staff_DTA_files
1964-05-16,137,10-11h,7,28432.0,-15.976666666666667,8129.0,TTB_staff_DTA_files
1964-05-16,137,11-12h,8,28447.0,-15.99,8124.0,TTB_staff_DTA_files
1964-05-16,137,12-13h,9,28449.0,-15.99,8132.0,TTB_staff_DTA_files
1964-05-16,137,13-14h,10,28437.0,-15.991666666666667,8138.0,TTB_staff_DTA_files
1964-05-16,137,14-15h,11,28427.0,-16.015,8138.0,TTB_staff_DTA_files
1964-05-16,137,15-16h,12,28418.0,-16.035,8142.0,TTB_staff_DTA_files
1964-05-16,137,16-17h,13,28398.0,-16.05,8151.0,TTB_staff_DTA_files
1964-05-16,137,17-18h,14,28405.0,-16.04,8149.0,TTB_staff_DTA_files
1964-05-16,137,18-19h,15,28417.0,-16.033333333333335,8145.0,TTB_staff_DTA_files
1964-05-16,137,19-20h,16,28415.0,-16.035,8145.0,TTB_staff_DTA_files
1964-05-16,137,20-21h,17,28407.0,-16.031666666666666,8146.0,TTB_staff_DTA_files
1964-05-16,137,21-22h,18,28408.0,-16.033333333333335,8146.0,TTB_staff_DTA_files
1964-05-16,137,22-23h,19,28407.0,-16.029999999999998,8146.0,TTB_staff_DTA_files
1964-05-16,137,23-24h,20,28407.0,-16.028333333333332,8146.0,TTB_staff_DTA_files
1964-05-17,138,0-1h,21,28408.0,-16.026666666666667,8146.0,TTB_staff_DTA_files
