Datetime_GMT0,DOY,H,D,Z,F,Hours_in_day,Hours_in_year,Data_source
1964-10-21 11:00:00,295,28440.0,-16.06,8077.0,29565.0,11,7068,WDC
1964-10-21 12:00:00,295,28451.0,-16.05,8062.0,29571.0,12,7069,WDC
1964-10-21 13:00:00,295,28460.0,-16.08,8058.0,29579.0,13,7070,WDC
1964-10-21 14:00:00,295,28450.0,-16.1,8070.0,29572.0,14,7071,WDC
1964-10-21 15:00:00,295,28434.0,-16.12,8080.0,29560.0,15,7072,WDC
1964-10-21 16:00:00,295,28416.0,-16.12,8092.0,29546.0,16,7073,WDC
1964-10-21 17:00:00,295,28402.0,-16.12,8099.0,29534.0,17,7074,WDC
1964-10-21 18:00:00,295,28392.0,-16.11,8098.0,29524.0,18,7075,WDC
1964-10-21 19:00:00,295,28384.0,-16.1,8094.0,29515.0,19,7076,WDC
1964-10-21 20:00:00,295,28393.0,-16.09,8087.0,29522.0,20,7077,WDC
1964-10-21 21:00:00,295,28395.0,-16.09,8087.0,29524.0,21,7078,WDC
1964-10-21 22:00:00,295,28392.0,-16.09,8087.0,29521.0,22,7079,WDC
1964-10-21 23:00:00,295,28388.0,-16.08,8087.0,29517.0,23,7080,WDC
1964-10-22 00:00:00,296,28395.0,-16.08,8085.0,29524.0,0,7081,WDC
1964-10-22 01:00:00,296,28399.0,-16.08,8084.0,29527.0,1,7082,WDC
1964-10-22 02:00:00,296,28398.0,-16.07,8084.0,29526.0,2,7083,WDC
1964-10-22 03:00:00,296,28397.0,-16.07,8087.0,29526.0,3,7084,WDC
1964-10-22 04:00:00,296,28398.0,-16.08,8087.0,29527.0,4,7085,WDC
1964-10-22 05:00:00,296,28401.0,-16.08,8086.0,29530.0,5,7086,WDC
1964-10-22 06:00:00,296,28402.0,-16.08,8086.0,29531.0,6,7087,WDC
1964-10-22 07:00:00,296,28402.0,-16.08,8087.0,29531.0,7,7088,WDC
1964-10-22 08:00:00,296,28406.0,-16.08,8089.0,29535.0,8,7089,WDC
1964-10-22 09:00:00,296,28412.0,-16.08,8088.0,29541.0,9,7090,WDC
1964-10-22 10:00:00,296,28418.0,-16.08,8087.0,29546.0,10,7091,WDC
1964-10-22 11:00:00,296,28431.0,-16.07,8076.0,29556.0,11,7092,WDC
1964-10-22 12:00:00,296,28457.0,-16.08,8059.0,29576.0,12,7093,WDC
1964-10-22 13:00:00,296,28468.0,-16.1,8057.0,29586.0,13,7094,WDC
1964-10-22 14:00:00,296,28466.0,-16.13,8057.0,29584.0,14,7095,WDC
1964-10-22 15:00:00,296,28455.0,-16.14,8065.0,29576.0,15,7096,WDC
1964-10-22 16:00:00,296,28437.0,-16.14,8077.0,29562.0,16,7097,WDC
1964-10-22 17:00:00,296,28419.0,-16.12,8089.0,29548.0,17,7098,WDC
1964-10-22 18:00:00,296,28410.0,-16.1,8089.0,29539.0,18,7099,WDC
1964-10-22 19:00:00,296,28408.0,-16.09,8085.0,29536.0,19,7100,WDC
1964-10-22 20:00:00,296,28408.0,-16.09,8082.0,29535.0,20,7101,WDC
1964-10-22 21:00:00,296,28408.0,-16.09,8091.0,29538.0,21,7102,WDC
1964-10-22 22:00:00,296,28408.0,-16.08,8096.0,29539.0,22,7103,WDC
1964-10-22 23:00:00,296,28408.0,-16.07,8095.0,29539.0,23,7104,WDC
1964-10-23 00:00:00,297,28408.0,-16.08,8096.0,29539.0,0,7105,WDC
1964-10-23 01:00:00,297,28407.0,-16.08,8095.0,29538.0,1,7106,WDC
1964-10-23 02:00:00,297,28406.0,-16.08,8094.0,29537.0,2,7107,WDC
1964-10-23 03:00:00,297,28406.0,-16.08,8095.0,29537.0,3,7108,WDC
1964-10-23 04:00:00,297,28406.0,-16.08,8094.0,29537.0,4,7109,WDC
1964-10-23 05:00:00,297,28407.0,-16.08,8094.0,29538.0,5,7110,WDC
1964-10-23 06:00:00,297,28409.0,-16.08,8094.0,29540.0,6,7111,WDC
1964-10-23 07:00:00,297,28411.0,-16.08,8094.0,29541.0,7,7112,WDC
1964-10-23 08:00:00,297,28411.0,-16.08,8093.0,29541.0,8,7113,WDC
1964-10-23 09:00:00,297,28416.0,-16.08,8091.0,29545.0,9,7114,WDC
1964-10-23 10:00:00,297,28424.0,-16.07,8092.0,29553.0,10,7115,WDC
1964-10-23 11:00:00,297,28432.0,-16.05,8083.0,29559.0,11,7116,WDC
1964-10-23 12:00:00,297,28444.0,-16.04,8075.0,29568.0,12,7117,WDC
1964-10-23 13:00:00,297,28453.0,-16.05,8071.0,29576.0,13,7118,WDC
1964-10-23 14:00:00,297,28457.0,-16.05,8068.0,29579.0,14,7119,WDC
1964-10-23 15:00:00,297,28455.0,-16.06,8075.0,29579.0,15,7120,WDC
1964-10-23 16:00:00,297,28447.0,-16.07,8081.0,29573.0,16,7121,WDC
1964-10-23 17:00:00,297,28436.0,-16.07,8087.0,29564.0,17,7122,WDC
1964-10-23 18:00:00,297,28428.0,-16.08,8091.0,29557.0,18,7123,WDC
1964-10-23 19:00:00,297,28420.0,-16.08,8090.0,29549.0,19,7124,WDC
1964-10-23 20:00:00,297,28416.0,-16.08,8086.0,29544.0,20,7125,WDC
1964-10-23 21:00:00,297,28415.0,-16.08,8086.0,29543.0,21,7126,WDC
1964-10-23 22:00:00,297,28415.0,-16.08,8086.0,29543.0,22,7127,WDC
1964-10-23 23:00:00,297,28414.0,-16.08,8086.0,29542.0,23,7128,WDC
1964-10-24 00:00:00,298,28414.0,-16.07,8087.0,29542.0,0,7129,WDC
1964-10-24 01:00:00,298,28414.0,-16.07,8087.0,29542.0,1,7130,WDC
1964-10-24 02:00:00,298,28412.0,-16.07,8086.0,29540.0,2,7131,WDC
1964-10-24 03:00:00,298,28413.0,-16.07,8086.0,29541.0,3,7132,WDC
1964-10-24 04:00:00,298,28415.0,-16.08,8087.0,29543.0,4,7133,WDC
1964-10-24 05:00:00,298,28415.0,-16.08,8088.0,29544.0,5,7134,WDC
1964-10-24 06:00:00,298,28416.0,-16.08,8088.0,29545.0,6,7135,WDC
1964-10-24 07:00:00,298,28418.0,-16.08,8088.0,29547.0,7,7136,WDC
1964-10-24 08:00:00,298,28422.0,-16.08,8088.0,29550.0,8,7137,WDC
1964-10-24 09:00:00,298,28433.0,-16.1,8085.0,29560.0,9,7138,WDC
1964-10-24 10:00:00,298,28445.0,-16.11,8089.0,29573.0,10,7139,WDC
1964-10-24 11:00:00,298,28456.0,-16.1,8086.0,29583.0,11,7140,WDC
1964-10-24 12:00:00,298,28470.0,-16.09,8081.0,29595.0,12,7141,WDC
1964-10-24 13:00:00,298,28476.0,-16.07,8076.0,29599.0,13,7142,WDC
1964-10-24 14:00:00,298,28472.0,-16.07,8073.0,29594.0,14,7143,WDC
1964-10-24 15:00:00,298,28468.0,-16.06,8071.0,29590.0,15,7144,WDC
1964-10-24 16:00:00,298,28458.0,-16.07,8076.0,29582.0,16,7145,WDC
1964-10-24 17:00:00,298,28447.0,-16.07,8080.0,29572.0,17,7146,WDC
1964-10-24 18:00:00,298,28433.0,-16.08,8086.0,29560.0,18,7147,WDC
1964-10-24 19:00:00,298,28430.0,-16.08,8086.0,29558.0,19,7148,WDC
1964-10-24 20:00:00,298,28424.0,-16.07,8086.0,29552.0,20,7149,WDC
1964-10-24 21:00:00,298,28417.0,-16.08,8088.0,29546.0,21,7150,WDC
1964-10-24 22:00:00,298,28417.0,-16.08,8087.0,29545.0,22,7151,WDC
1964-10-24 23:00:00,298,28407.0,-16.08,8089.0,29536.0,23,7152,WDC
1964-10-25 00:00:00,299,28400.0,-16.08,8089.0,29530.0,0,7153,WDC
1964-10-25 01:00:00,299,28399.0,-16.08,8089.0,29529.0,1,7154,WDC
1964-10-25 02:00:00,299,28399.0,-16.08,8089.0,29529.0,2,7155,WDC
1964-10-25 03:00:00,299,28403.0,-16.08,8088.0,29532.0,3,7156,WDC
1964-10-25 04:00:00,299,28405.0,-16.09,8088.0,29534.0,4,7157,WDC
1964-10-25 05:00:00,299,28406.0,-16.09,8087.0,29535.0,5,7158,WDC
1964-10-25 06:00:00,299,28408.0,-16.09,8089.0,29537.0,6,7159,WDC
1964-10-25 07:00:00,299,28413.0,-16.08,8091.0,29543.0,7,7160,WDC
1964-10-25 08:00:00,299,28415.0,-16.08,8093.0,29545.0,8,7161,WDC
1964-10-25 09:00:00,299,28422.0,-16.1,8092.0,29551.0,9,7162,WDC
1964-10-25 10:00:00,299,28429.0,-16.09,8093.0,29558.0,10,7163,WDC
1964-10-25 11:00:00,299,28432.0,-16.07,8084.0,29559.0,11,7164,WDC
1964-10-25 12:00:00,299,28440.0,-16.05,8070.0,29563.0,12,7165,WDC
1964-10-25 13:00:00,299,28448.0,-16.06,8065.0,29569.0,13,7166,WDC
1964-10-25 14:00:00,299,28449.0,-16.07,8068.0,29571.0,14,7167,WDC
1964-10-25 15:00:00,299,28444.0,-16.08,8072.0,29567.0,15,7168,WDC
1964-10-25 16:00:00,299,28434.0,-16.08,8073.0,29558.0,16,7169,WDC
1964-10-25 17:00:00,299,28427.0,-16.09,8075.0,29552.0,17,7170,WDC
1964-10-25 18:00:00,299,28423.0,-16.1,8080.0,29549.0,18,7171,WDC
1964-10-25 19:00:00,299,28421.0,-16.1,8083.0,29548.0,19,7172,WDC
1964-10-25 20:00:00,299,28421.0,-16.09,8082.0,29548.0,20,7173,WDC
1964-10-25 21:00:00,299,28419.0,-16.09,8083.0,29546.0,21,7174,WDC
1964-10-25 22:00:00,299,28416.0,-16.09,8083.0,29543.0,22,7175,WDC
1964-10-25 23:00:00,299,28418.0,-16.09,8082.0,29545.0,23,7176,WDC
1964-10-26 00:00:00,300,28428.0,-16.08,8079.0,29554.0,0,7177,WDC
1964-10-26 01:00:00,300,28421.0,-16.08,8082.0,29548.0,1,7178,WDC
1964-10-26 02:00:00,300,28418.0,-16.08,8082.0,29545.0,2,7179,WDC
1964-10-26 03:00:00,300,28423.0,-16.08,8081.0,29549.0,3,7180,WDC
1964-10-26 04:00:00,300,28429.0,-16.08,8081.0,29555.0,4,7181,WDC
1964-10-26 05:00:00,300,28426.0,-16.09,8083.0,29553.0,5,7182,WDC
1964-10-26 06:00:00,300,28421.0,-16.1,8087.0,29549.0,6,7183,WDC
1964-10-26 07:00:00,300,28411.0,-16.1,8091.0,29541.0,7,7184,WDC
1964-10-26 08:00:00,300,28395.0,-16.09,8095.0,29526.0,8,7185,WDC
1964-10-26 09:00:00,300,28405.0,-16.12,8094.0,29536.0,9,7186,WDC
1964-10-26 10:00:00,300,28402.0,-16.1,8102.0,29535.0,10,7187,WDC
1964-10-26 11:00:00,300,28408.0,-16.08,8091.0,29538.0,11,7188,WDC
1964-10-26 12:00:00,300,28408.0,-16.06,8078.0,29534.0,12,7189,WDC
1964-10-26 13:00:00,300,28423.0,-16.06,8062.0,29544.0,13,7190,WDC
1964-10-26 14:00:00,300,28425.0,-16.06,8062.0,29546.0,14,7191,WDC
1964-10-26 15:00:00,300,28425.0,-16.06,8061.0,29546.0,15,7192,WDC
1964-10-26 16:00:00,300,28416.0,-16.09,8066.0,29539.0,16,7193,WDC
1964-10-26 17:00:00,300,28401.0,-16.09,8076.0,29527.0,17,7194,WDC
1964-10-26 18:00:00,300,28393.0,-16.1,8076.0,29519.0,18,7195,WDC
1964-10-26 19:00:00,300,28387.0,-16.1,8077.0,29514.0,19,7196,WDC
1964-10-26 20:00:00,300,28387.0,-16.1,8081.0,29515.0,20,7197,WDC
1964-10-26 21:00:00,300,28390.0,-16.1,8083.0,29518.0,21,7198,WDC
1964-10-26 22:00:00,300,28391.0,-16.09,8084.0,29519.0,22,7199,WDC
1964-10-26 23:00:00,300,28392.0,-16.09,8084.0,29520.0,23,7200,WDC
1964-10-27 00:00:00,301,28396.0,-16.09,8081.0,29523.0,0,7201,WDC
1964-10-27 01:00:00,301,28395.0,-16.08,8082.0,29523.0,1,7202,WDC
1964-10-27 02:00:00,301,28392.0,-16.08,8083.0,29520.0,2,7203,WDC
1964-10-27 03:00:00,301,28394.0,-16.08,8085.0,29523.0,3,7204,WDC
1964-10-27 04:00:00,301,28399.0,-16.08,8085.0,29527.0,4,7205,WDC
1964-10-27 05:00:00,301,28399.0,-16.08,8086.0,29528.0,5,7206,WDC
1964-10-27 06:00:00,301,28403.0,-16.08,8086.0,29532.0,6,7207,WDC
1964-10-27 07:00:00,301,28402.0,-16.08,8086.0,29531.0,7,7208,WDC
1964-10-27 08:00:00,301,28406.0,-16.08,8089.0,29535.0,8,7209,WDC
1964-10-27 09:00:00,301,28409.0,-16.1,8088.0,29538.0,9,7210,WDC
1964-10-27 10:00:00,301,28420.0,-16.11,8090.0,29549.0,10,7211,WDC
1964-10-27 11:00:00,301,28428.0,-16.09,8088.0,29556.0,11,7212,WDC
1964-10-27 12:00:00,301,28432.0,-16.08,8085.0,29559.0,12,7213,WDC
1964-10-27 13:00:00,301,28434.0,-16.06,8082.0,29560.0,13,7214,WDC
1964-10-27 14:00:00,301,28431.0,-16.06,8077.0,29556.0,14,7215,WDC
1964-10-27 15:00:00,301,28426.0,-16.06,8071.0,29550.0,15,7216,WDC
1964-10-27 16:00:00,301,28424.0,-16.07,8069.0,29547.0,16,7217,WDC
1964-10-27 17:00:00,301,28425.0,-16.08,8069.0,29548.0,17,7218,WDC
1964-10-27 18:00:00,301,28417.0,-16.1,8072.0,29541.0,18,7219,WDC
1964-10-27 19:00:00,301,28409.0,-16.11,8080.0,29536.0,19,7220,WDC
1964-10-27 20:00:00,301,28404.0,-16.11,8084.0,29532.0,20,7221,WDC
1964-10-27 21:00:00,301,28405.0,-16.1,8085.0,29533.0,21,7222,WDC
1964-10-27 22:00:00,301,28404.0,-16.09,8085.0,29532.0,22,7223,WDC
1964-10-27 23:00:00,301,28402.0,-16.09,8085.0,29530.0,23,7224,WDC
1964-10-28 00:00:00,302,28399.0,-16.08,8085.0,29527.0,0,7225,WDC
1964-10-28 01:00:00,302,28402.0,-16.08,8084.0,29530.0,1,7226,WDC
1964-10-28 02:00:00,302,28401.0,-16.08,8085.0,29529.0,2,7227,WDC
1964-10-28 03:00:00,302,28402.0,-16.09,8085.0,29530.0,3,7228,WDC
1964-10-28 04:00:00,302,28401.0,-16.08,8086.0,29530.0,4,7229,WDC
1964-10-28 05:00:00,302,28403.0,-16.09,8087.0,29532.0,5,7230,WDC
1964-10-28 06:00:00,302,28404.0,-16.09,8087.0,29533.0,6,7231,WDC
1964-10-28 07:00:00,302,28406.0,-16.09,8088.0,29535.0,7,7232,WDC
1964-10-28 08:00:00,302,28408.0,-16.09,8089.0,29537.0,8,7233,WDC
1964-10-28 09:00:00,302,28414.0,-16.1,8089.0,29543.0,9,7234,WDC
1964-10-28 10:00:00,302,28419.0,-16.11,8092.0,29549.0,10,7235,WDC
1964-10-28 11:00:00,302,28434.0,-16.1,8086.0,29561.0,11,7236,WDC
1964-10-28 12:00:00,302,28446.0,-16.08,8081.0,29572.0,12,7237,WDC
1964-10-28 13:00:00,302,28455.0,-16.07,8073.0,29578.0,13,7238,WDC
1964-10-28 14:00:00,302,28450.0,-16.07,8073.0,29573.0,14,7239,WDC
1964-10-28 15:00:00,302,28449.0,-16.07,8069.0,29571.0,15,7240,WDC
1964-10-28 16:00:00,302,28442.0,-16.08,8068.0,29564.0,16,7241,WDC
1964-10-28 17:00:00,302,28433.0,-16.09,8074.0,29557.0,17,7242,WDC
1964-10-28 18:00:00,302,28422.0,-16.09,8078.0,29548.0,18,7243,WDC
1964-10-28 19:00:00,302,28414.0,-16.09,8081.0,29541.0,19,7244,WDC
1964-10-28 20:00:00,302,28411.0,-16.09,8081.0,29538.0,20,7245,WDC
1964-10-28 21:00:00,302,28413.0,-16.08,8080.0,29540.0,21,7246,WDC
1964-10-28 22:00:00,302,28414.0,-16.07,8081.0,29541.0,22,7247,WDC
1964-10-28 23:00:00,302,28413.0,-16.07,8082.0,29540.0,23,7248,WDC
1964-10-29 00:00:00,303,28410.0,-16.07,8083.0,29537.0,0,7249,WDC
1964-10-29 01:00:00,303,28404.0,-16.07,8086.0,29533.0,1,7250,WDC
1964-10-29 02:00:00,303,28400.0,-16.07,8086.0,29529.0,2,7251,WDC
1964-10-29 03:00:00,303,28413.0,-16.08,8082.0,29540.0,3,7252,WDC
1964-10-29 04:00:00,303,28408.0,-16.08,8084.0,29536.0,4,7253,WDC
1964-10-29 05:00:00,303,28405.0,-16.08,8087.0,29534.0,5,7254,WDC
1964-10-29 06:00:00,303,28401.0,-16.08,8088.0,29530.0,6,7255,WDC
1964-10-29 07:00:00,303,28402.0,-16.08,8089.0,29531.0,7,7256,WDC
1964-10-29 08:00:00,303,28407.0,-16.08,8089.0,29536.0,8,7257,WDC
1964-10-29 09:00:00,303,28411.0,-16.08,8089.0,29540.0,9,7258,WDC
1964-10-29 10:00:00,303,28422.0,-16.1,8090.0,29551.0,10,7259,WDC
1964-10-29 11:00:00,303,28430.0,-16.09,8088.0,29558.0,11,7260,WDC
1964-10-29 12:00:00,303,28441.0,-16.08,8081.0,29567.0,12,7261,WDC
1964-10-29 13:00:00,303,28446.0,-16.06,8075.0,29570.0,13,7262,WDC
1964-10-29 14:00:00,303,28445.0,-16.05,8069.0,29567.0,14,7263,WDC
1964-10-29 15:00:00,303,28435.0,-16.07,8063.0,29556.0,15,7264,WDC
1964-10-29 16:00:00,303,28426.0,-16.1,8069.0,29549.0,16,7265,WDC
1964-10-29 17:00:00,303,28415.0,-16.11,8083.0,29542.0,17,7266,WDC
1964-10-29 18:00:00,303,28406.0,-16.11,8085.0,29534.0,18,7267,WDC
1964-10-29 19:00:00,303,28402.0,-16.1,8081.0,29529.0,19,7268,WDC
1964-10-29 20:00:00,303,28404.0,-16.1,8080.0,29531.0,20,7269,WDC
1964-10-29 21:00:00,303,28404.0,-16.1,8082.0,29531.0,21,7270,WDC
1964-10-29 22:00:00,303,28403.0,-16.1,8083.0,29531.0,22,7271,WDC
1964-10-29 23:00:00,303,28400.0,-16.09,8083.0,29528.0,23,7272,WDC
1964-10-30 00:00:00,304,28398.0,-16.09,8084.0,29526.0,0,7273,WDC
1964-10-30 01:00:00,304,28397.0,-16.09,8084.0,29525.0,1,7274,WDC
1964-10-30 02:00:00,304,28395.0,-16.09,8083.0,29523.0,2,7275,WDC
1964-10-30 03:00:00,304,28395.0,-16.09,8083.0,29523.0,3,7276,WDC
1964-10-30 04:00:00,304,28398.0,-16.1,8083.0,29526.0,4,7277,WDC
1964-10-30 05:00:00,304,28401.0,-16.1,8084.0,29529.0,5,7278,WDC
1964-10-30 06:00:00,304,28405.0,-16.09,8084.0,29533.0,6,7279,WDC
1964-10-30 07:00:00,304,28408.0,-16.09,8084.0,29536.0,7,7280,WDC
1964-10-30 08:00:00,304,28412.0,-16.09,8085.0,29540.0,8,7281,WDC
1964-10-30 09:00:00,304,28419.0,-16.1,8084.0,29546.0,9,7282,WDC
1964-10-30 10:00:00,304,28429.0,-16.09,8086.0,29557.0,10,7283,WDC
1964-10-30 11:00:00,304,28434.0,-16.06,8087.0,29562.0,11,7284,WDC
1964-10-30 12:00:00,304,28437.0,-16.03,8086.0,29564.0,12,7285,WDC
1964-10-30 13:00:00,304,28435.0,-16.01,8084.0,29562.0,13,7286,WDC
1964-10-30 14:00:00,304,28432.0,-16.0,8082.0,29558.0,14,7287,WDC
1964-10-30 15:00:00,304,28426.0,-16.01,8081.0,29552.0,15,7288,WDC
1964-10-30 16:00:00,304,28418.0,-16.02,8079.0,29544.0,16,7289,WDC
1964-10-30 17:00:00,304,28418.0,-16.06,8070.0,29542.0,17,7290,WDC
1964-10-30 18:00:00,304,28418.0,-16.08,8077.0,29544.0,18,7291,WDC
1964-10-30 19:00:00,304,28412.0,-16.09,8081.0,29539.0,19,7292,WDC
1964-10-30 20:00:00,304,28409.0,-16.09,8081.0,29536.0,20,7293,WDC
1964-10-30 21:00:00,304,28409.0,-16.09,8082.0,29536.0,21,7294,WDC
1964-10-30 22:00:00,304,28409.0,-16.08,8083.0,29537.0,22,7295,WDC
1964-10-30 23:00:00,304,28406.0,-16.07,8083.0,29534.0,23,7296,WDC
1964-10-31 00:00:00,305,28404.0,-16.07,8082.0,29531.0,0,7297,WDC
1964-10-31 01:00:00,305,28402.0,-16.07,8083.0,29530.0,1,7298,WDC
1964-10-31 02:00:00,305,28402.0,-16.08,8083.0,29530.0,2,7299,WDC
1964-10-31 03:00:00,305,28402.0,-16.08,8083.0,29530.0,3,7300,WDC
1964-10-31 04:00:00,305,28404.0,-16.08,8083.0,29532.0,4,7301,WDC
1964-10-31 05:00:00,305,28406.0,-16.08,8083.0,29534.0,5,7302,WDC
1964-10-31 06:00:00,305,28407.0,-16.08,8083.0,29535.0,6,7303,WDC
1964-10-31 07:00:00,305,28408.0,-16.08,8084.0,29536.0,7,7304,WDC
1964-10-31 08:00:00,305,28411.0,-16.07,8085.0,29539.0,8,7305,WDC
1964-10-31 09:00:00,305,28418.0,-16.1,8083.0,29545.0,9,7306,WDC
1964-10-31 10:00:00,305,28425.0,-16.09,8085.0,29552.0,10,7307,WDC
1964-10-31 11:00:00,305,28432.0,-16.07,8085.0,29559.0,11,7308,WDC
1964-10-31 12:00:00,305,28438.0,-16.06,8081.0,29564.0,12,7309,WDC
1964-10-31 13:00:00,305,28443.0,-16.05,8081.0,29569.0,13,7310,WDC
1964-10-31 14:00:00,305,28439.0,-16.03,8083.0,29565.0,14,7311,WDC
1964-10-31 15:00:00,305,28436.0,-16.02,8078.0,29561.0,15,7312,WDC
1964-10-31 16:00:00,305,28434.0,-16.03,8068.0,29556.0,16,7313,WDC
1964-10-31 17:00:00,305,28434.0,-16.06,8066.0,29556.0,17,7314,WDC
1964-10-31 18:00:00,305,28431.0,-16.09,8072.0,29555.0,18,7315,WDC
1964-10-31 19:00:00,305,28427.0,-16.09,8076.0,29552.0,19,7316,WDC
1964-10-31 20:00:00,305,28425.0,-16.09,8078.0,29551.0,20,7317,WDC
1964-10-31 21:00:00,305,28422.0,-16.1,8082.0,29549.0,21,7318,WDC
1964-10-31 22:00:00,305,28416.0,-16.08,8084.0,29544.0,22,7319,WDC
1964-10-31 23:00:00,305,28410.0,-16.08,8084.0,29538.0,23,7320,WDC
1964-11-01 00:00:00,306,28407.0,-16.08,8083.0,29535.0,0,7321,WDC
1964-11-01 01:00:00,306,28407.0,-16.09,8083.0,29535.0,1,7322,WDC
1964-11-01 02:00:00,306,28407.0,-16.09,8084.0,29535.0,2,7323,WDC
1964-11-01 03:00:00,306,28414.0,-16.09,8083.0,29541.0,3,7324,WDC
1964-11-01 04:00:00,306,28420.0,-16.09,8081.0,29547.0,4,7325,WDC
1964-11-01 05:00:00,306,28417.0,-16.1,8084.0,29544.0,5,7326,WDC
1964-11-01 06:00:00,306,28416.0,-16.1,8084.0,29544.0,6,7327,WDC
1964-11-01 07:00:00,306,28417.0,-16.1,8085.0,29545.0,7,7328,WDC
1964-11-01 08:00:00,306,28420.0,-16.1,8087.0,29548.0,8,7329,WDC
1964-11-01 09:00:00,306,28430.0,-16.11,8083.0,29557.0,9,7330,WDC
1964-11-01 10:00:00,306,28444.0,-16.13,8080.0,29569.0,10,7331,WDC
1964-11-01 11:00:00,306,28459.0,-16.12,8078.0,29583.0,11,7332,WDC
1964-11-01 12:00:00,306,28457.0,-16.1,8082.0,29582.0,12,7333,WDC
1964-11-01 13:00:00,306,28463.0,-16.09,8085.0,29589.0,13,7334,WDC
1964-11-01 14:00:00,306,28458.0,-16.09,8091.0,29586.0,14,7335,WDC
1964-11-01 15:00:00,306,28441.0,-16.08,8098.0,29571.0,15,7336,WDC
1964-11-01 16:00:00,306,28424.0,-16.07,8092.0,29553.0,16,7337,WDC
1964-11-01 17:00:00,306,28394.0,-16.07,8089.0,29524.0,17,7338,WDC
1964-11-01 18:00:00,306,28393.0,-16.08,8084.0,29521.0,18,7339,WDC
1964-11-01 19:00:00,306,28405.0,-16.08,8080.0,29532.0,19,7340,WDC
1964-11-01 20:00:00,306,28408.0,-16.09,8080.0,29535.0,20,7341,WDC
1964-11-01 21:00:00,306,28400.0,-16.09,8087.0,29529.0,21,7342,WDC
1964-11-01 22:00:00,306,28372.0,-16.1,8096.0,29505.0,22,7343,WDC
1964-11-01 23:00:00,306,28371.0,-16.08,8093.0,29503.0,23,7344,WDC
1964-11-02 00:00:00,307,28387.0,-16.08,8087.0,29516.0,0,7345,WDC
1964-11-02 01:00:00,307,28384.0,-16.08,8086.0,29513.0,1,7346,WDC
1964-11-02 02:00:00,307,28391.0,-16.09,8084.0,29519.0,2,7347,WDC
1964-11-02 03:00:00,307,28390.0,-16.09,8084.0,29519.0,3,7348,WDC
1964-11-02 04:00:00,307,28390.0,-16.09,8086.0,29519.0,4,7349,WDC
1964-11-02 05:00:00,307,28393.0,-16.08,8085.0,29522.0,5,7350,WDC
1964-11-02 06:00:00,307,28394.0,-16.08,8084.0,29522.0,6,7351,WDC
1964-11-02 07:00:00,307,28394.0,-16.07,8086.0,29523.0,7,7352,WDC
1964-11-02 08:00:00,307,28397.0,-16.08,8086.0,29526.0,8,7353,WDC
1964-11-02 09:00:00,307,28402.0,-16.09,8085.0,29530.0,9,7354,WDC
1964-11-02 10:00:00,307,28406.0,-16.1,8084.0,29534.0,10,7355,WDC
1964-11-02 11:00:00,307,28412.0,-16.1,8084.0,29540.0,11,7356,WDC
1964-11-02 12:00:00,307,28421.0,-16.1,8078.0,29547.0,12,7357,WDC
1964-11-02 13:00:00,307,28426.0,-16.1,8071.0,29550.0,13,7358,WDC
1964-11-02 14:00:00,307,28421.0,-16.11,8073.0,29545.0,14,7359,WDC
1964-11-02 15:00:00,307,28412.0,-16.11,8075.0,29537.0,15,7360,WDC
1964-11-02 16:00:00,307,28398.0,-16.1,8077.0,29524.0,16,7361,WDC
1964-11-02 17:00:00,307,28389.0,-16.1,8078.0,29516.0,17,7362,WDC
1964-11-02 18:00:00,307,28389.0,-16.1,8078.0,29516.0,18,7363,WDC
1964-11-02 19:00:00,307,28392.0,-16.11,8078.0,29519.0,19,7364,WDC
1964-11-02 20:00:00,307,28399.0,-16.11,8078.0,29526.0,20,7365,WDC
1964-11-02 21:00:00,307,28400.0,-16.11,8080.0,29527.0,21,7366,WDC
1964-11-02 22:00:00,307,28400.0,-16.1,8082.0,29528.0,22,7367,WDC
1964-11-02 23:00:00,307,28401.0,-16.09,8082.0,29529.0,23,7368,WDC
1964-11-03 00:00:00,308,28398.0,-16.09,8081.0,29525.0,0,7369,WDC
1964-11-03 01:00:00,308,28395.0,-16.09,8081.0,29523.0,1,7370,WDC
1964-11-03 02:00:00,308,28398.0,-16.09,8082.0,29526.0,2,7371,WDC
1964-11-03 03:00:00,308,28398.0,-16.09,8082.0,29526.0,3,7372,WDC
1964-11-03 04:00:00,308,28398.0,-16.09,8081.0,29525.0,4,7373,WDC
1964-11-03 05:00:00,308,28399.0,-16.09,8081.0,29526.0,5,7374,WDC
1964-11-03 06:00:00,308,28402.0,-16.09,8081.0,29529.0,6,7375,WDC
1964-11-03 07:00:00,308,28403.0,-16.09,8082.0,29530.0,7,7376,WDC
1964-11-03 08:00:00,308,28403.0,-16.09,8084.0,29531.0,8,7377,WDC
1964-11-03 09:00:00,308,28410.0,-16.1,8081.0,29537.0,9,7378,WDC
1964-11-03 10:00:00,308,28420.0,-16.1,8081.0,29547.0,10,7379,WDC
1964-11-03 11:00:00,308,28431.0,-16.1,8077.0,29556.0,11,7380,WDC
1964-11-03 12:00:00,308,28440.0,-16.07,8070.0,29563.0,12,7381,WDC
1964-11-03 13:00:00,308,28446.0,-16.05,8066.0,29567.0,13,7382,WDC
1964-11-03 14:00:00,308,28446.0,-16.05,8064.0,29567.0,14,7383,WDC
1964-11-03 15:00:00,308,28437.0,-16.06,8063.0,29558.0,15,7384,WDC
